author_id;topic;text;topic_id;discussion_stance_id;topic_stance_id;discussion_stance
270;abortion;"Those of you who believe that abortion should be outlawed, consider this - In the 70's(I believe, don't hold me to the date), there were thousands of women that got pregnant each year in the US that decided to have an abortion. Since abortion was not legal at this time, many women would go to an illegal clinic where the doctors were untrained. This lead to many women dying from the injection that was meant only to kill the baby. If these women did not choose to have an abortion through one of these illegal clinics, or even sometimes if they did, they would pierce themselves with a wire coat hanger or other things to that effect to kill the baby. Many times this lead to infection and as these women were afraid to tell anyone what they did, they often died instead of getting medical attention. Therefore, in conclusion, many women lost their lives over abortions and, with abortion legal, many lives have been saved. Therefore, the weight of death would (in theory) equal the weight of life. If abortion were outlawed, it would only increase the death and crime rates as illegal clinics were reestablished and pregnant women would become infected from puncture wounds and die.";3;0;3;Pro-Choice
70;abortion;"your argument doesn't hold validity since in the cases you sited, the mental stability and ability to reason are completely compromised. The state intervenes in the cases in instances of mental illness. You will need to find a better answer. Sorry. Try again.";3;0;3;Pro-Choice
586;abortion;"The rape scenario actually occurs a lot. About 33% of women in this country have some encounter of being sexually assaulted before the age of 18. Being assaulted once raises the chances you'll get assaulted again later. Assault meaning any form of sexual violence against a woman, not necessarily including sex. So it does occur. The same people, though, that are pro-like are usually against contraceptive drugs. Walmart, for example, didn't (until recently) hand out the abortion pill...so how are women to get their hands on these vital drugs? Abortion pill is also not really technically correct as it doesn't cause abortion just prevents conception. There are quite a few circumstances in which women find themselves in a Christian based hospital after being raped, but they refuse to hand out these emergency measures. Secondly, its no one else's business!! If you think someone is sinning...its not up to you to judge them. If they really are, God will judge them when their time comes. No one else can do that. We can't presume to know what God thinks of our actions and if we're going to heaven or hell. The Bible, the Torah, the Quran...these are historical books. I believe in the Quran, but you do have to look at it as a historical record of events as well. None of these books should be taken strictly as they are written. They have ALL been edited to suit the audience at the time. For example, some guy in the 12th century, I think, didn't like the version of the angry God as he was being depicted at the time and cut all that stuff out. That is how Christianity comes up with the notion of a loving, merciful, giving God. Editing! We can make our own decisions and no government body or religious group should determine what to do with our health. Besides, the world has far too many children growing up with mean nasty parents that are resentful they were ever born. You think that child has a great life? They never even had a chance.";3;0;3;Pro-Choice
1729;abortion;""if one holds firm to a belief that life begins at conception" ...then one holds firm to a belief in the impossible. Of the two normal definitions of 'life' one does not start at conception (sperm and ova are also alive) and the other cannot start at conception (one conception may result in monozygotic twins or no baby at all, two conceptions may fuse to form a human chimera). "any act which eliminates said life is by definition murderous " This is also false. Even if one subscribes to the insane belief that something the size of a grain of salt is the moral equivalent of a walking, talking child then there is such a thing as killing in self-defence. Pregnancy and childbirth is extremely dangerous and abortion is about 10 times less likely to result result in the death of the woman. If you did to a woman what pregnancy and childbirth does then you would be looking at jail time. If she had to blow you away in order to stop you, then she wouldn't.";3;0;3;Pro-Choice
672;abortion;"Uh, no. I'm not suggesting that in the slightest. I'm merely pointing out that if we, as a society, decide that life begins at conception then to stay consistent with that law (which is what the pro-life movement wants) we'll also have to accept granting citizenship in that fashion. I was posing something to think about, not suggesting anything.";3;0;3;Pro-Choice
672;abortion;"Suicide is not illegal. Attempted suicide is only a crime in 6 states. Most laws require psychiatric evaluation and counseling if someone attempts suicide, but there's no criminal punishment for it on the whole. The laws regarding mental institutions are much different than what you imply. It requires consent from 2 immediate family members and a doctor to have someone committed. And even then, you are granted evaluations on a regular basis that allow you the valid chance to be let out. So no, there's no other time when the government tells us what we can or can't do with our bodies.";3;0;3;Pro-Choice
672;abortion;"Reagan also said, "I don't believe in a government that protects us from ourselves."";3;0;3;Pro-Choice
1850;abortion;"The worst thing a person could ever do to a child, is to bring them up in a family that never wanted them. For a child to have to grow with his parents always regarding him with even the smallest bit of ire for having been forced to birth him - I can imagine no greater hell. For a mind to evolve and come into conciousness instantly damned by the title "mistake", why do we want to subject people to this? Leave parenting to the responsible and the capable. Give the people who couldn't afford to give a child a good home or the love they need to devop properly a chance to better themselves first. Some people will never want children, but everyone deserves the right to have the time to make their lives habitable for a child. Some people make mistakes. Other people try to be responsible but something goes wrong. Regardless, it is not the parent you are punishing by forcing them to have a child - never so much as you are punishing the child. And if someone wants an abortion, they will get one. Hundreds of thousands of years of human exsistence and we still haven't learned that if we really want something, we get it. We can't stop abortions by outlawing them, so lets at least give these wayward humans a safe and clean place to go to.";3;0;3;Pro-Choice
586;abortion;"Why should the woman be punished with 9 months of physiological, mental, and physical/anatomical changes? I haven't had a child yet, but for many women, pregnancies are not a walk in the park and there is some risk to the health of both mother and child.";3;0;3;Pro-Choice
478;abortion;"the child does not have an rights. According to the U.S. Constitution under Amendment 9 (I think), the rights are given whe you are a U.S. citizen. A fetus inside the womb does not have an rights because he/she has not been born into U.S. territory yet.";3;0;3;Pro-Choice
81;abortion;"Pro-Choice means keeping the Government out of this debate and leaving the decision between a woman and her God. Pro-life means the Government deciding for a woman based on one view of religion.";3;0;3;Pro-Choice
81;abortion;"Yeah, try to enforce that! It is actually not illegal to commit suicide everywhere (ever been to Oregon?). Being pro-choice and keeping abortion legal leaves the decision with the woman and her God instead of with the government. The government has enough power without forcing the views of one religion on others.";3;0;3;Pro-Choice
81;abortion;"Actually that "contraceptive drug" only works if conception has already occurred, so it is considered a form of abortion by most pro-life folks.";3;0;3;Pro-Choice
255;abortion;"Using your example of "destroying a farmer's stock of seed is ridding him of the final product he sells and robbing him of his livelihood": Is a fetus not the product of a man and woman? If that farmer decides to rid HIS OWN APPLE SEED, then what business is it of ours what he does with his own...apples? Maybe he has decided that he doesn't have the right farming skills to nurture these apple seeds into full grown apples? I'd rather him realize that before he messed up some perfectly good apples. It is a mature decision to leave raising apples to people who are better apple farmers. On to a more literal point...There are already so many unwanted children filling up orphanages (where they are often mistreated). Why should we bring even more unwanted children into the world? Also, do we really want people who don't want children to be responsible for taking care of them? Scary!";3;0;3;Pro-Choice
826;abortion;"I am always interested in the beliefs of someone who makes the glib comment of "I choose life". Ok, so what are your parameters? First you need to define life, then define what it means to choose it. Are we saying that you believe that all life is sacred and nothing should ever be done to cease life? If so, are you a vegetarian? Certainly killing an animal is taking life. Of course so is picking a head of lettuce, so I would guess that even eating veggies is taking life. At the extreme end, bacteria are life forms too, so antibiotics are pretty bad, as is antibac cleaner. Of course no one actually means that they believe that ALL life is sacred and needs special protection. That was just to illustrate the need to define the problem. So, perhaps the more accurate statement would be, I think all HUMAN life is sacred and should be protected. Tough call to make...doesn't that necessitate that anyone who is pro life is also staunchly anti-war?...as it supports killing. So, that causes something of a disconnect for those who think that war can even SOMETIMES be justified, if they think abortion should never be. What about those who really are pacifists...they have a better leg to stand on at least. We still have to define though, when human life begins. What data do you have to back up that the split second between a sperm and an egg existing separately, for a very short period of time, is ok to not preserve and the fertilized egg suddenly becoming mandated to preserve? Guys probably "kill" a lot of sperm over their lives, women "kill" an egg every time they do not make an effort to fertilize it....sperm and egg are both cells. What separates those single cells from the single cell created by their union? Some are opposed to abortion beyond a certain point. This becomes a much more defensible position, though still a little tough. It is hard to handle the thought of terminating the life of something that looks very close to being human, moreso if that organism has developed to the point where it can actually feel pain. So, I ask again...when "I choose life"...what do you choose?";3;0;3;Pro-Choice
1868;abortion;"Hitler's mother wanted to have him aborted. Needless to say they should have let her.";3;0;3;Pro-Choice
450;abortion;"A women and she alone is the one who should determine if she wants an abortion or not, at any stage of her pregnancy. Why is that it is mostly older white men who are attempting to establish anti-abortion laws for women? Why is it that most anit-abortionists are pro-death penalty? Jon Jax 71";3;0;3;Pro-Choice
666;abortion;"So then you're saying the if the woman were to get an abortion right after than t would be fine?";3;0;3;Pro-Choice
1129;abortion;"While I personally do not think that abortion is right in any way shape or form. I do not believe the government has the right to make that decision. This is a decision to be made by the parents of the unborn child. NOT the government.";3;0;3;Pro-Choice
270;abortion;"What does legalizing drugs have to do with saving lives? Keeping abortion legal will help save lives by eliminating the need to have to illegaly abort a child and kill themselves at the same time.";3;0;3;Pro-Choice
629;abortion;"Now that I'm safe, I'm Pro-Choice :-)";3;0;3;Pro-Choice
1877;abortion;"A long life full of suffering is worse abuse. Choosing to abort a birth when a parent feels they would be unable to properly care for the child is making a tough choice, but trying to do what is best.";3;0;3;Pro-Choice
1566;abortion;"I dont want to say i officially have a position, but i want someone on the other side to answer this because i honestly just dont know: if a 14 year old is raped (which, we have established, happens), and she then gets pregnant, but because she is 14, she will die if she has the baby, what is the pro life decision? is it then pro-life to have an abortion? i just dont know and i want an answer from someone on the other side";3;0;3;Pro-Choice
1836;abortion;"Forcing women to become mothers is a strictly misogynist view. Also, blaming women entirely for the act of bringing a baby into the world is completely backwards. It takes two, and if a woman believes that the man who impregnated her will be irresponsible, or abusive, or resent her for having the baby—why do you expect her to take up all the responsibility for herself? The government does not provide enough help for single mothers and the majority of the country looks down on them as being leeches on the state. Most of the anti-abortion rhetoric revolves around women being irresponsible and messy in their contraception practices, which is sometimes the case, but, like I said, it takes two to conceive. If a man convinces a woman that the pull-out method is safe and that he’ll be careful, she’s not being stupid. She’s being trusting. And sometimes (a lot of times) that doesn’t work out. Pregnancy is an incredibly expensive, unstable, and physiologically damaging affair. Women should have the option to not put their bodies through it. My own mother was adopted and she remains pro-choice as it is an individual’s decision as to whether or not they want to put their bodies through that. If you see a child as a “punishment” for irresponsible actions, you are not pro-life. You’re anti-women. Plain and simple.";3;0;3;Pro-Choice
935;abortion;"I have no business answering the moral question simply because I'm not a woman. I can only imagine the physiological, psychological, and emotional stress pregnancy has on a woman, let alone an unwanted and unplanned pregnancy. I consider it the choice of the woman and nobody else. That means NOBODY, especially the government, should have the right to tell a woman she MUST go through 9 months of stress because she happens to be pregnant.";3;0;3;Pro-Choice
255;abortion;""Reagan once said something like this Notice that everyone who is pro choice has been born" Notice that men who will never have to carry or give birth to a child have opinions about abortion. Yes, people sometimes have opinions about issues that don't DIRECTLY affect them...";3;0;3;Pro-Choice
255;abortion;"1. There is MORE than a 1% chance that a condom and/or birth control fails. Condoms can slip off (for those guys who think they're larger than they are), bust, and tear if the wrong lubricants are used (ky jelly, crisco, anything else with petroleum). And the wrong lubricants are often used, because not everyone has proper education about using condoms, especially not young teens who are now having sex more now than ever. And condoms are the "safest" of all safe sex or birth control methods. 2. The psychological trauma of having to go through a 9 month pregnancy and then A LIFETIME of being a parent (because hello, fathers of unwanted babies are traumatized too) is most definitely going to be more than the psychological trauma of NOT having an UNWANTED child. People feel guilt for aborting children that they don't want, and that's because of the religious and moral values pushed on them from their social environment. They'll get over that much sooner than they would get over being forced to nurture a child they didn't want. Parents who planned their children often find it much harder to raise children than they originally thought and end up making incredible mistakes that negatively impact their children's lives. How good of a parent can you be if you don't even want the child? 3. The "physical difference" between a child one second before delivery and one second after delivery is that BEFORE delivery, the child is depending on the mother for life and AFTER, the child is an independent being. That's a HUGE difference. If you have a cancerous tumor inside your body, would you want anyone to be able to tell you that you have no right to remove it - even when it could cause your death? If yes, then why does a fetus have more of a right to survive than a cancerous tumor? They're both made up of living cells (sometimes, the tumor is even bigger than a baby before the 3 month cut off period to have an abortion), and they both can cause death or serious health issues in many cases. 4. I just hate when men are anti-choice (yes, anti-choice because pro-choice people are not anti-life), because they won't be the ones who are ultimately affected by a woman's choice to have an abortion. Whether or not the woman has a baby, the father can ditch responsibility and never be heard from again, leaving the woman to raise the baby alone. (And you know how much we all just LOVE and APPRECIATE single mothers!) Also, it's illegal in some places for a mother to leave her baby somewhere, but they rarely charge the fathers because THEY CAN'T BE FOUND! Negligent fathers who ditched the woman AND the baby 9 months ago are rarely held accountable. The police go looking for the baby's MOTHER. So if the mother is held more accountable for ditching her baby, then she should also have more say over whether or not to have a baby. 5. You mentioned adoption as an alternative to having an abortion. So you recommend a woman carrying a baby inside her for 9 months, THEN GIVING IT UP as LESS psychological trauma than having an abortion BEFORE the living cell is a fully developed baby? Where's the logic in that?";3;0;3;Pro-Choice
1821;abortion;"Now, I understand that many arguments have been made about a raped woman getting pregnant. But what if the mother's life is in jeopardy? What if the child's life is in jeopardy? Where is the line drawn? What would happen if the mother, distraught by pregnancy, committed suicide? Would she then be blamed for killing two lives? I was once told that should this become an ammendment, that there would be shades of grey associated with life or death situations. My take: There's no such thing as shades of grey, there's only black, and white. Only life, or choice. But, should any of you come up with thoroughly conving answers to my questions, then I will certainly consider lessening my deep feelings against an anti-abortion law.";3;0;3;Pro-Choice
478;abortion;"This country was also founded on separation of church and state. This throws out your whole argument.";3;0;3;Pro-Choice
1818;abortion;"I'm for life. Better life. If that means one messed up life instead of two messed up lives (and the ever growing chain that follows), then I'm for that life. Abortion isn't pretty, in fact it's pretty ugly, but when you consider the social implications of a child birthed by rape, it becomes more of a socially conscious decision. I cannot advocate abortion, but I can see when it might serve a purpose.";3;0;3;Pro-Choice
1068;abortion;"To people who believe that adoption is a complete solution to the problem of unwanted pregnancies: What about heroin addicts who become pregnant before they can get clean? Or deeply anorexic women, who refuse to eat enough to carry a healthy baby to term? Trust me: it happens. Shall we start imprisoning pregnant women if we don't trust them, or should we condemn the child to a lifetime of the painful and crippling side effects of their mothers' choices? Isn't the mother responsible for putting the future baby's life at risk--or does it only count if there is actually a miscarriage or a stillbirth? For that matter, shouldn't we be investigating miscarriages and stillbirths more closely? You never know, maybe the mother did something harmful to the pregnancy. If abortion is murder, then that should at least be negligent homicide. The fact is that until a living, breathing baby is born, every last thing a woman does impacts the health of the eventual baby. If she knows that she is not up to the responsibility, then it's not for ANYONE else to contradict her for the "welfare" of the "child."";3;0;3;Pro-Choice
1835;abortion;"No one ever mentions that the cause of over 99% of all abortions is unwanted pregnancies. If you prevent those, you prevent abortions. Wouldn't that make both sides happy?";3;0;3;Pro-Choice
1806;abortion;"The farmer owns the land that nourishes the pollinated apple seed, and he owns access to the water that enables the pollinated apple seed to grow. Are you saying that someone owns the woman's body in which the fertilized seed is going to grow? The issue is who owns the body! The farmer can choose for the land whether it is to support an apple tree or not. Shouldn't the owner of the woman's body make that choice as well? Now, of course if you assume the woman is just a vessel, and if she is impregnated no discomfort is too much, no financial desperation too dire, no emotional trauma relevant... well then sure, you just force your women to do your bidding.";3;0;3;Pro-Choice
1814;abortion;"Until every orphan in the country is adopted and has a home, pro-lifers do NOT have a single leg to stand on. If you are pro-life that means you are willing to take care of the life that is not aborted. If you have not adopted them all nor plan to, then you have nothing to say in the matter.";3;0;3;Pro-Choice
1131;abortion;"i'm not for abortion but i want you to try telling a woman whast she can or can not do with her body.And i just have one question for all the people who disagree with me.what would you do with akll the children?The crack babies.babies born to people who are just children themselves.Would you bring back orphanages,jubject them to many kinds of physical or sexual abuse.Everyone says this is wrong but you don'have any answers to who is going to feed,houise and take care oe them,I mean even though we have all types of birth control all the religious zealots all scream abstinance.QAnd what about the teens who are too scared to tell thir parents who might throw them out tell them where the dumpsters areGIVE ME AN ANSWER that actually makes sense";3;0;3;Pro-Choice
935;abortion;"You know...if there's one thing I'm REALLY tired of in this whole debate, it's religion poking its nose into places where it doesn't belong. (Which I consider pretty much everything but that's a rant/debate for another time) It is NOT your right. You are NOT the one who will have your life turned upside down for 9 months. I noticed you mentioned "sin" and "judgement day". I also noticed you said "woman" and not "wife" when describing your mate. Does that mean you're having children out of wed-lock? If so, that would also make YOU a sinner, wouldn't it?";3;0;3;Pro-Choice
270;abortion;"Then how about the fact that if abortion were made illegal, child abuse would go up, simply for the fact that people didn't want the children any more after they had it than when it was conceived. They didn't want a baby, so they either abort it or abuse it. That is what happened in probably 90% of the cases. Would you rather have a dead baby or a kid that's died after having a life where he was only allowed to sit in a small room, fed only once or twice a week and was beaten daily until the day of his death which was ultimately caused by his parents? I'd rather just put the thing out of it's misery before it has to go through all of that. How about that, since we're dealing with moral principle?";3;0;3;Pro-Choice
1131;abortion;"youm ay be right,but if the same right wing nut jobs who complain about schools giving out birth control,and teaching children about having safe sex rather than preaching abstinance,[and think how you were as a teenager]maybe there would be less";3;0;3;Pro-Choice
478;abortion;"Yes I understand your point but in the Constitution I quote "All persons born or naturalized in the United States and subject to the jurisdiction thereof, are citizens of the United States and of the State wherein they reside" ( Amendement XIV Section I). The key word is born. Fetus's in a womb are not born so they have no right.";3;0;3;Pro-Choice
255;abortion;"If you have a problem with the apple metaphor that I'm using, take it up with crazymf, because I was rebutting his argument. He is the one that first introduced the farmer and his apple seed as a metaphor for abortion. I just kept going with it. :) As for the orphanages, improving orphanages and making abortion legal are not mutually exclusive. You can do both at the same time. My point in bringing up orphanages is that some pro-choice opponents argue that women should give their children up for adoption instead of having an abortion. There are many children who never get adopted because they have the wrong color, age, health condition, etc. When adoption is mentioned as an alternative to abortion, it is assumed that the child will immediately be adopted which is often not the case. They end up staying in orphanages or foster homes where a lot of mistreatment occurs. And who wants to give up their child to a life that is WORSE than the one they can provide for them? Personally, that would stay on my conscience longer than an abortion would. I agree with you that people SHOULD grow up and take responsibility when they have children, but that is not reality. Simply having a child does not automatically make someone mature and responsible, especially if they resent having the child in the first place. And I disagree with you that "very few people of any sort of caliber will regret the experience and love of raising a child once it's all said and done." I know several people (both men and women) who STILL resent having children that they didn't plan. They don't say it explicitly because that would be frowned upon, but their actions say it every day in their subtle or obvious neglect, lack of total commitment to being a parent, etc. For example, one man I know is married and is a great father to his oldest son, but he resents that his wife purposely got pregnant with their second son even after they both AGREED not to have anymore children. They made plans to finish raising their oldest son and then travel together. However, his wife changed her mind without telling him. To this day, seven years after his youngest son was born, he has yet to mention his son's name. Does this mean that he is not a person of "caliber"? No. He's a nice, responsible, loving father for the most part...but he definitely isn't as involved with his 2nd son as much. Is it his fault that he didn't want the second child? No. I'm not even sure if that is a conscious decision on his part, either. Still, don't you think his youngest son realizes this and is negatively affected? It's the child that ends up suffering for the parent's resentment.";3;0;3;Pro-Choice
645;abortion;"In the United States of America, pro-choice is the only constitutional way to go. Elsewhere in the world, people will do whatever they want.";3;0;3;Pro-Choice
1839;abortion;"I just thought of another problem of the abortion debate. What if abortion was illegal, and desperate women took matters into their own hands? If pregnant women resort to unlicensed doctors in alleyways and worse, ill-attempts by themselves, would the step forward in making abortion illegal be worth it? If a women is stubborn enough and scared enough to not go through with having a baby, she will inevitably find a means to an end, most likely illegally. Not only then would we be dealing with the casualty of the baby, we could be dealing with the death of a mother as well if the abortion isn't done with good intentions by a licensed doctor.";3;0;3;Pro-Choice
822;abortion;"First of all, in abortion type issues, the farmer is destroying his own seed. This is not subject to outside judgement. Second, I believe that no one is pro-abortion. No one wants to see life going away, but what we are debating is whether people have that choice. Personally, I don't agree with abortion either, but by terminating this right for women and families, is only pushing them to ilegal abortions, to black market doctors. Some women will even abort the fetus themselves with clothes hangers. This is not only a threat to the child but also to the mother. Therefore we need to give these women, a safe environment. And I think that the decision to abort a child is not easy. It is extremely painful, just like giving a child up for adoption. some mothers are just not capable of raising a child. some for financial reasons, others for behavorial, age, and drug problems. I am not pro-abortion, but we need to think rationally and not push these people to desperation.";3;0;3;Pro-Choice
81;abortion;"Except that EVERYONE agrees that once a human is born that killing that person is murder (unless in self-defense, war, death penalty, etc.), not everyone agrees that life begins at conception (only people with a certain religious view). Therefore outlawing abortion is accepting that point of view. So you try again.";3;0;3;Pro-Choice
1879;abortion;"There have been a lot of arguments that are completely irrelevant, such as the one "There's no difference between a baby seconds before birth and seconds after birth." Of course there isn't, because at that point, the baby, though not remembering anything is a sentient being. It is murder to kill sentient beings, so we rule out third trimester abortions. Partial Birth abortion is wrong. It's your responsibility to decide in the first trimester however. This is because... (1) It's not murder. It's not murder to kill a tree, and at this point the baby is just as thoughtful as a tree. (2) In courts, it would not be ruled double murder or manslaughter, since the court sees the fetus as too young to think (3) There are no brainwaves, and thus no thought. This is really what it boils down to. The fact that the fetus is not alive or sentient makes it not murder to abort it. We must act reasonably in this, and the way to do such is to look at the facts as presented thus.";3;0;3;Pro-Choice
1883;abortion;"Using this logic, what else can the government tell us to do? "a woman cannot use her body to murder others" and a "woman cannot use her body to steal" are both things that affect people other than the woman herself. Abortion is a choice affecting (literally) only her own body. Stealing and murdering are prevented by the government because they infringe on other people's rights to life and property.";3;0;3;Pro-Choice
1817;abortion;"Does it? Or is there some obvious conflict in interpretation? Your point doesn't magically remove "God-given rights" from the Constitution.";3;0;3;Pro-Choice
1817;abortion;"B.S. I would like to see one good statistic (from a reliable source) supporting this statement. I find this to be a very ill-informed conjecture, for several reasons. 1) It seems to me that the large majority (or all) child-abuse situations stem from deep pschylogical issues and emotional problems often rooted in past trauma and/or substance abuse. They have little to do with rational conflict/feelings between the child and parent. Rather, they are outward manifestations of inner anger from other sources. Therefore, this really has nothing to do with abortion (in most cases anyways). 2) This is based on the false assumption that most women want abortions because they hate or are angry at the baby. This of course is ridiculous, the baby has done nothing. I think it would be generally acceptable to say that most mothers want abortions out of fear or undesire to assume the responsibilities of motherhood. The only exception to this that I can think of is the occasional possibility of raped woman's anger being projected onto the baby. But even this I think can be in most cases resolved through therapy and most of all through raising the child and coming to love him/her as parenthood takes over. 3) Even if said anger/hate and potential abuse tendencies are present in the woman, I feel that the proper solution is for her to learn to improve the quality of her character and emotional stability (thereby improving her life eventually) rather than further degrade her character through murder. At the very least, if she feels she cannot do this, she should let the child be adopted into a family that can love him/her properly.";3;0;3;Pro-Choice
1817;abortion;"Of course the two aren't mutually exclusive, whether abortion is made illegal or not, orphanages should still be improved. My point is simply that the problem of "bad" orphanages shouldn't become an excuse for murder. If you have a bad problem you should fix it with good, not more bad. For those that do stay in the orphanages, I think of course that it is better for them to live in normal families, but I believe with proper care many can still be raised in a positive, healthy enviroment. As for those that are mistreated, I do not doubt that there are many. However, I do doubt that they make up the majority, in modern countries (especially the U.S.) at least. Even then I honestly do believe it is better to have lived than never to have lived at all. My personal opinion is that life is a profound thing that goes deeper than basic "good" or "bad" experiences. It consists of something greater. Regardless, I return to my more solidly-based idea that, as a matter of moral principle, murder should not be the solution to difficult problems. As far as the parents thing goes: You make some very solid points, and really, I agree with you. For those who don't mature (although I do believe many will) it is indeed bad for the child and his/her development, and in fact, it's tragic. However, I stand by my points that 1) murder is not a solution and 2) It is better to have a bad upbringing and childhood than to never be born and therefore to never experience good in contrast to the bad.";3;0;3;Pro-Choice
1851;abortion;"If you can ignore the issue of when life begins, how can you make definitive statements regarding if something is/is not murder. It is OK to murder if you deem the victim "not human"?";3;0;3;Pro-Choice
1835;abortion;"your debate is on the effect, not the cause of the problem. tackle the cause and you reduce the effect. if you work on something that promotes abstinence, condoms and birth control, or homosexuality (all great methods of birth control) that reduces the unwanted pregnancies, and thereby reduces abortions, hasn't everyone won? there can be no winner in a debate when the debaters aren't debating the same thing. try debating pro-choice vs anti-choice (or is it con-choice?) or pro-life vs anti-life. focus on the cause to reduce the effect and legislate a compromise. for instance... allow one non medically necessary abortion per lifetime. beyond that, permit them, but with criminal repercussions against the mother. require that choices be offered like "here's an adoptive family that's willing to cover your medical expenses, and room and board for 9 months to adopt your baby - deal or no deal"";3;0;3;Pro-Choice
375;abortion;"An abortion DOES affect other people. It affects the baby. If a man kills his pregnant wife he will be charged with double murder- one for the wife, one for the baby inside her. If a man forces his wife into miscarriage by physical abuse or drugs or something, he's charged with murder- murder of the baby. If the woman kills the baby though it's okay. Let's face it, the government DOES tell us what's okay and what's NOT okay, and they say that murder is NOT okay- even if we can't see the one you're killing.";3;0;3;Pro-Choice
255;abortion;"I'd love to keep debating this topic with you, but I'm on my way to the store to pick up a bumper sticker: "Just say no to sex with pro-lifers."";3;0;3;Pro-Choice
1817;abortion;"I stand corrected (although I did say God-given RIGHTS). However, the following is taken from the Declaration of Independence (and I quote): "We hold these Truths to be self-evident, that all Men are created equal, that they are endowed, by their Creator, with certain unalienable Rights, that among these are Life, Liberty, and the Pursuit of Happiness." While this may not have authority in the actual workings of our law system, it is at the very least, the summation of the ideals this country was established on. It is interesting to note that one of the Rights is Life.";3;0;3;Pro-Choice
255;abortion;"Thank you for the compliment. I happen to agree with you that it was a mature response. My grandmother told me not to argue with a fool because from a distance, no one can tell the difference between the two. And my last response wasn't my way of "bowing out" of the argument. I've simply said all I'm going to say on the subject. I don't believe in beating my opponent over the head with my arguments. My arguments speak for themselves. If someone is convinced, great. If not, that's fine by me. I'll be out living my life was my point.";3;0;3;Pro-Choice
1864;abortion;"This is a rather simple choice for me. I choose pro-choice because I have the option to choose pro life. If I choose pro-life I have no choice.";3;0;3;Pro-Choice
