author_id;topic;text;topic_id;discussion_stance_id;topic_stance_id;discussion_stance
171;"climate change";"1. The data's out there, I'm too busy to go and google stuff to comfort you. 2. Weather forecasts are short term predictions, notice how it gets less and less accurate as you extend the time period? Guess what, global warming occurs over multiple centuries so extrapolating the accuracy curves will show how absolutely random you'll get towards the end of just 100 years.";4;1;3;"No, I do not Beleive in Global Warming"
171;"climate change";"Do so, I wil tell my children's children to contact yours.";4;1;3;"No, I do not Beleive in Global Warming"
1951;"climate change";"We ourselves caused global warming and have no one else to blame but ourselves. Anyone that thinks it's a "hoax" is just stupid. Obviously the ice age was created by something that happened in the solar system, and was just a huge climate change. If we keep thinking this is a hoax, then we are truly sad. I guess Al Gore and all of these other celebs are in on the joke about global warming, and its gonna be revealed on april fools or something. We are destroying god's earth and we need to start noticing what is happening right now.";4;1;3;"No, I do not Beleive in Global Warming"
1955;"climate change";"1) sniper144: First, the ozone holes seem to have mostly closed up. It appears that they were caused primarily by CFCs, of which production in scale has mostly ceased. To the best of my knowledge, however, this is not considered scientific fact, just the working theory, so I won't push it. Second, as per the ice age, open a geology textbook. You'll find it. 2) jgolla: Ice Ages do not end overnight. Average world temperatures over the past few million years are higher than today. 3) boxosox: Yes, it is warmer now than it was thirty years ago. This is purely anecdotal, however, and if anecdotal evidence is considered admissable, keep in mind that it was warmer in the year 1500 than it now, back when we first started burning coal.. Based exclusively on anecdotal evidence, I could argue that carbon lowers temperatures- I wouldn't. Note that this change is not statistically unprecedented, look up "Younger Dryas". 4) grav3k33p3r: First, the ice took thousands of years to melt. Most of North America was under 60 meters of the stuff. Second, you killed your whole argument by saying "I believe in global warming." I don't "believe" in atoms, I don't "believe" in gravity, I know these things. That you need to "believe" in Global Warming is a damning claim against the theory. 5) embretr: First off, well argued. You have not convinced me, but at least your claims suggest that you have a good deal of knowledge on the subject. I respect that. I would like to attack your correlation of CO2 and temperature. When ice melts, it traps CO2, as well as other gasses (why it floats). Consider: If the planet's temperature were to rise due to some completely anomolous event, such as increased solar activity (fyi: I don't really buy that theory, but let's hypothesize), would not CO2 levels increase due to ice melt? Could not the correlation you mention actually be backwards? I hate to say it, but I think it is. There is no question a warming Earth will have rising CO2 levels, as it will be released as the ice melts faster than nature can absorb it.. The question only lies with the the opposite- and if CO2 increases temperature (as well as being created by increased temperature), doesn't that mean the ball is already rolling and there is really nothing we can do to stop it, even if we stopped polluting, today? Once again, this is all hypothesis, as noted when I say "I think it is." Let me parallel this with another argument, one of religion- consider: I do not "believe" in God, but would never doubt the possibility. I do not "believe" in Global Warming, but would never doubt the possibility. I admire that you are willing to admit the jury is still out on this, as, believe it or not, it actually makes you more credible. Remember Mark Twain: "The only difference between truth and fiction is that fiction has to be credible." 6) 7x16: The last ice age is, technically, still ending. The gaps between them can be from 10,000 years (a 'relapse') to millions of years. Over the last million years or so, the average time between was about 140,000 years. We are due in about 145,000 years. 7) Dan: I like that you at least understand where the debate should be headed. Remember, however, that this recent temperature change is not statistically unprecedented. Once again, "Younger Dryas." 8) spark: re: show: Keep in mind that there are many examples of the majority of scientists being wrong. Otherwise, there would be no use for the word 'breakthrough'. But that's beside the point. You questioned Show on why he feels that Global Warming is a hoax. I, myself would not call Global Warming a hoax, but a distraction. Let's imagine a world where there are no humans, but due to some anomolous event, its temperature was rising. The vast majority of species would prosper due to increased vegetation, most notably in the oceans. Some species would die out, but others would rise to take their place, thus is nature. Humans, having given up their nomadic status, have a great deal to lose, however, if temperatures warm- our largest cities are built on coasts. We cannot simply pick up and move upstream. BUT.... Global warming is not bleaching the coral reefs. Global warming is not cutting down the rainforests. Global warming does not dump chemicals in our lakes. Global warming does not cause breathing problems. Pollution itself is the factual culprit of these things. That you would spend one minute debating global warming deprives these other issues of the attention they deserve, especially since there are enough critics of global warming to really styme the debate. To make matters worse, they have made CO2 the end-all and be-all culprit in this issue, and it is one of the VERY few pollutants we produce that IS NOT A POISON! Plants, apparently, breath this toxic stuff. We can stop pollution and deforestation if we try, but now that Global Warming is the buzzword of the day, nobody seems to bother. It's a distraction. So, are you an environmentalist or climentalist? 9)klm129: The last ice began receding about 30,000 years ago. Geological evidence suggests that, on average, they take longer than that to re-stabilize at normal temperatures. I'm willing to admit that Global Warming due to CO2 is a possibility, are you willing to admit that we still may be seeing oscillations due to an ending Ice Age? Oh, and as for Kyoto, the people who agreed to that document were politicians, not geologists or meteorologists. Their opinions in the matter are as relevant as Al Gore's (a politician/ lawyer /CEO /moviemaker). I would like to end with the solution that all the politicians and climentalists ignore- the most polluting thing a person can do is procreate. Overpopulation is the cause of nearly all the world's problems from famine to war to inequality to, should the theories be true, global warming. Let's stop talking about less CO2 and start talking about less humans.";4;1;3;"No, I do not Beleive in Global Warming"
1955;"climate change";"embretr: forgive me if my final comment to you was misleading. I meant that to suggest that you're opinions may be fallable (as I do of all of mine) makes your argument a stronger one, to suggest one's arguments are infallible makes them less credible. It was meant as a complement, either way.";4;1;3;"No, I do not Beleive in Global Warming"
1955;"climate change";"For the record, I've never claimed to be an environmentalist. But society needs you guys- get back on focus!";4;1;3;"No, I do not Beleive in Global Warming"
1200;"climate change";"No, I think you are all insinuating that global warming is not natural. Thomas and I are arguing their is no catastrophic global warming happening, manmade or not. There are only slight and normal climate fluctuations. And though Savage is a political pundit, he still raises a valid point(one I've never actually heard answerwed by proponents of catastrophic global warming.) So go ahead, make fun of Savage and Thomas, but the truth is none of you have a reasonable response to their questions.";4;1;3;"No, I do not Beleive in Global Warming"
1200;"climate change";"No, I think you are all insinuating that global warming is not natural. Thomas and I are arguing their is no catastrophic global warming happening, manmade or not. There are only slight and normal climate fluctuations. And though Savage is a political pundit, he still raises a valid point(one I've never actually heard answerwed by proponents of catastrophic global warming.) So go ahead, make fun of Savage and Thomas, but the truth is none of you have a reasonable response to their questions.";4;1;3;"No, I do not Beleive in Global Warming"
1950;"climate change";"so why can't it be of other reason specifically let me tell u that some scientist think it is happening due to solar flares which is causing a hole in the ozone layer";4;1;3;"No, I do not Beleive in Global Warming"
2154;"climate change";""...while the world is indeed ablaze, this global heating has been happening for millions of years. In fact, the Earth's temperature has cooled 0.13 degrees Celsius since 1979, instead of the predicted 0.4 degree rise. Keep in mind that, by all common sense, CO2 levels have risen considerably since that year. So, how can carbon dioxide levels and temperature be negatively correlated? From 1881 to 1993, the temperature of the world rose 0.54C, but, almost three quarters of the rise occurred in the first half--again, when CO2 levels were lowest. Also, Antarctica--the worlds biggest concern, it seems, for we all fear the mighty melting ice shelf!--has risen .55 degrees Celsius. Keep in mind that Antarctica's land mass more than doubles during winters, and more than a third of it melts away during summers." http://perfectlyperplexing.blogspot.com";4;1;3;Fiction
2154;"climate change";"Not true, the planet has been warming for millions of years. Albeit gradually, but by no means cooling.";4;1;3;Fiction
144;"climate change";"BUNK SCIENCE.";4;1;3;Fiction
2185;"climate change";"Please do your research before speaking for "every last scientist" a very large group that not only contains myself, but if you follow this link, you will see a petition signed by over 17,000 scientists who would disagree with you. 17,000 vs the alleged "consensus" of 2,500 recruited by the UN. http://www.oism.org/pproject/s33p357.htm";4;1;3;Fiction
2185;"climate change";"Bush has been addressing it in his state of the union speeches, because he is concerned that the US economy is too dependent on foreign oil which is in the hands of countries that are not friendly to the US. The US is therefore vulnerable to the whims of potential enemy states. By convincing the population to be aware of its energy usage, the government can be less dependent on foreign dictators, as well as minimise spending on power infrastructure which is already strained. The incentive is political and economic nothing more.";4;1;3;Fiction
812;"climate change";"600 years ago was coming off of the Medieval 'warm period'. Bad example. Not that I want my comments on this side of the page, but that's a weak argument.";4;1;3;Fiction
171;"climate change";"The Earth is dynamic, it changes over time. It has been warming for over 40,000 years, since the Little Ice Age and continues to warm today. Fact is, the planet we call Earth is subject to warming that advances in a non-linear, chaotic manner. Scientists have yet to prove how much global warming has been caused by humans, and how much has naturally occured since our existence. Without important figures such as that, how will we really know what is responsible for global warming? Heres a small hint, the Kyoto Protocol aims to reduce CO2 emissions worldwide in order to combat global warming. Even WITH the USA on board (which it isnt), it would only be able to reduce the rise in temperature by 0.04 degrees Celsius by the year 2100.";4;1;3;no
171;"climate change";"A noble proposition, however research has proven that there is no way to reduce or eliminate CO2 emissions by humans to the extent we emit them in this day and age. There is no adequate power source that could do this, the closest being nuclear power. Wind power and hydropower are plausible, however the number of windmills and hydropower plants and the resources that would go into building them would prove overall inefficient. As my previous argument states, our big role is quite small compared to the ways of Mother Nature. Of course some of the global warming is our fault, however efforts to stop global warming will be as feeble as trying to stop the tide from coming in.";4;1;3;no
2010;"climate change";"Global warming is a natural part of the earth cycle hence why we have had 3 ice ages already and as man was not around in these times how could it be our fault? I will say that we have CONTRIBITED to Global warming but it is not souley our fault";4;1;3;no
1268;"climate change";"global warming is not mans fault, nor is it the earths fault, it is no ones fault. It is destined to happen. Everything beautiful eventually starts to deteriorate. Young grow old, wrinkle and die, this is life. No matter how many plastic surgeries you attend, eventually your face will crack. Nevertheless, thats not to say we shouldnt try to preserve things as much as we can, especially the environment. Now things we cannot control like the sun, the earth, and the seasons, are out of our reach. Leave it to fate, and pray that we dont get flooded from the ever-melting poles of the north and south. Pollution might cause the ozon elayer to grow, and more sun rays to enter the earths atmosphere, so in that sense, we can say that pollution might lead to global warming, but one should never assume just because something is related to another thing, that its the cause of that thing. Just because something is correlated, doesn't mean there is a cause and effect relationship between these two things. broaden your mind and think, outside the box. Global warming is like an earthquake that destroys a carefully constructer skyscraper: although the tall building is designed to withstand earthquakes with state of the art technology, if the earthquake is strong enough, it will demolish the building, no matter how much protection it has.";4;1;3;no
171;"climate change";"Once again, global climate is a non-linear chaotic system. Logic does not work with it. And seeing as studies as to how much the earth will warm in a century differ by up to 4000% difference, it is hard to tell the exact magnitude of man's effect. The earth reached a peak in warmth before the industrial revolution even began, which means that human involvement can not be solely attributed to the drastic climb during the revolution.";4;1;3;no
171;"climate change";"You speak of this as if it could be done with the lift of a hand. Unemployment would still be caused during this shift in energy sources, which would put strain on the welfare systems of the nations involved. Most countries lack the resources (ie. land space, flowing rivers) to create sufficient energy to power all of their major cities, let alone an entire nation. The world's problems are not as easy to solve as you seem to think they are... if they were as easy as you seem to think we'd have a eutopian society. The progressive measures you outline so neatly would have a small chance of working out according to plan. When the developed world is ready to take a step towards different fuel supplies, they will do so. No one forced people to stop using horses and buggies once cars took over, the same will happen in the future with the new sources of energy. But once again lets not forget, humans are not THE cause of global warming... this is what the opposite side of the debate is saying. Humans contribute, but are not the sole cause of global warming (if global warming exists that is... : ] )";4;1;3;no
375;"climate change";"The only way man can contribute to global warming includes burning fossil fuels to create a cloud over the earth. That cloud will eventually subside once fossil fuels stop burning. The world contains a limited amount of fossil fuels- thus they cannot burn indefinately. Thus, if mankind is responsible for global warming, it will be only a temporary effect, which will gradually go away once we run out of fossil fuels.";4;1;3;no
171;"climate change";"Ice Ages occur approximately once every 20,000 years... they aren't the nature's responce to problems.";4;1;3;no
2269;"climate change";"Everyone is quick to site the opinions of the 2,500 scientists who claim that man is responsible for Global Warming, but no one bothers to mention the 19,700 scientists who stated that there is no definite evidence that Global Warming is caused by man. It's called the Oregon Petition, read it. http://en.wikipedia.org/wiki/Oregon_Petition";4;1;3;no
171;"climate change";"I ask you to answer the same question, only this time tell me how many scientists agree with your side of the argument and what field are they in?";4;1;3;no
171;"climate change";"Once again you are applying linear theory to a non-linear concept. Let us go back to the 1970's. Back in the age of Ford there was a catastrophe at hand. Scientific research had shown that the world was slipping into global cooling, and many leading scientific figures were on board. UC Davis' Kenneth Watt back on Earth Day, 1970: "If present trends continue, the world will be about four degrees colder in 1990, but eleven degrees colder by the year 2000. This is about twice what it would take to put us in an ice age.” Similar comments were made by organizations and companies such as International Wildlife, Science Digest, the Christian Science Monitor, and Newsweek. If someone back in the 1970's was to say that the earth would definitely warm in the coming 30 years, it would be considered outrageous. As outrageous as it may be for us to state that global warming is over rated. To quote Mark Twain, "Whenever you find yourself on the side of the majority, it is time to pause and reflect.” Man can not be the sole cause for the 'soaring' climate change we are experiencing (cities around the world find their average temperatures dropping). The sun's effect on the earth is at an all time high for the last millenia. This undoubtedly must have SOME affect on the climate of the earth. I refer you to the UN IPCC's Third Assessment Report from 2001. After numerous portions stating the impossibility of predicting global warming due to man's incapability to monitor his own behavior (ie. population change, economic change, technological development, and other relevant characteristics of future human activity), it moves on to state “The long term prediction of future climate states is not possible. The most we can expect to achieve is the prediction of the probability distribution of the system's future possible states by the generation of ensembles of model solutions. ” The UN IPCC states that long term prediction is not possible (ie. a century or more). Why? Because as I've mentioned so many times before, the earth's climate system is non-linear and chaotic. As such, no level of linear analysis or comparisons could hold to it properly.";4;1;3;no
171;"climate change";"Read State of Fear... Both sides have Hollywood presentations "proving" their points. Back in the 1960s there were books that talked about the wonders of electro-magnetic energy and how it helps your body... In the 1970's/80's/Erin-Brockovich-movie there were books/movies on how dangerous and cancer-causing they were, and that people really shouldn't live under power lines. Bringing this myth-over-fact full cycle, now everyone can't get enough of their electromagnetic swag: bracelets, neclaces, even bed mats! Don't think just because "everything is real" its ACTUALLY real. The fact that the science behind global warming is not repeatable means its not science. Its more of a religion.";4;1;3;no
967;"climate change";"ain't no way. if humans could do it they would. if humans can't, they try. some things, we ain't got.";4;1;3;no
1851;"climate change";"It's man's fault that we allow political arguments to usurp scientific debate about our changing climate.";4;1;3;no
2317;"climate change";"No it's not our fault, but what's the point in discussing fault. I think a lot of effort and money will need to be spent divining blame before there is any political impetus to research change. While it may not be our fault, there is every chance of being the straw that broke the camels back. If the earth's carbon cycles are pushing towards a warming phase, why help by pushing with it? Our impact may be small by comparison to the natural processes of the earth, but it must be a contributor. It is rediculous to say that just because global warming isn't entirely man's fault, we should go ahead and pollute away. We should do everything in our power not to contribute further.";4;1;3;no
141;"climate change";"http://en.wikipedia.org/wiki/Medieval_Warm_Period Don't let the liberals fool you!";4;1;3;no
141;"climate change";http://en.wikipedia.org/wiki/Medieval_Warm_Period;4;1;3;no
141;"climate change";"Al Gore is a liar. http://www.freerepublic.com/focus/f-news/1655856/posts";4;1;3;no
171;"climate change";"How about the fact that the earth hit an all time high in the 1700's.... Can you blame the age of industrialization for that?";4;1;3;no
171;"climate change";"Its not the existence of animals that causes warming. You cant figure out the cause of global warming based on the population OR intelligence levels of animals either.";4;1;3;no
171;"climate change";"I'm afraid you're mis-reading my statments. CO2 emissions only occur for 2% of man's total affect on global climate... the only reason politicians and political activists push for CO2 regulation and reduction is because its an easier target than the other 98% (ie. land use and urbanization) The thing is, human effects on global warming are small anyway... and 'global warming' as it is known today, and as most people see it today, is man's affect on the global climate. I'm saying our effect is not at the extent that popular belief thinks it is... and that the warming of the earth is PRIMARILY due to the natural cycle. The debate topic is "Global Warming: Man's Fault" and on that note, no... it is not man's fault. We are merely a drop in the bucket, and I can only wait to see what will happen when we experience the next drop in climate. As for your secnd to last paragraph... the average global climate spiked in the 1700's. The odds of an increase during the industrial era are the same as them occuring pre-industrialization.";4;1;3;no
451;"climate change";"I think man has probably sped the process up a bit, but in the end, the earth works on a cycle. There is a warming trend that eventually leads to an ice age. If you look at all the graphs of the previous ice ages and when they fell, it is fairly obvious that we are approaching the time when we are due for another ice age. It's how the earth works. The weather on the earth has never stayed static. It's always in flux. Humans might have sped up the process a little but we didn't create it.";4;1;3;no
842;"climate change";""Watch "an inconvinent truth, a whole movie of proff! and yes its all true." its propaganda";4;1;3;no
842;"climate change";Buh-bum-bshh!;4;1;3;no
2322;"climate change";"The sun is at its max shine releasing more than 100 tons of gas a day, cows produce methane 7 percent of the reasons why global warming is not our fault. most places where there is icecaps has a volcano or is near the ring of fire which melts the icecaps down which makes it 60% not our fault!";4;1;3;no
2320;"climate change";"There is currently no evidence that man has made any significant contribution to climate change. Some interesting facts. 1. During most of the past 2,000 years, the temp has been about the same or higher. Currently, we are barely over the average for the last 2,000 years. http://www.worldclimatereport.com/index.php/2008/02/11/a-2000-year-global-temperature-record/ 2. During the medieval warm period (820 – 1040 AD), Greenland supported farming. Those areas previously farmed are now covered in glaciers. Obviously the melting and reformation of glaciers is a cyclical occurrence. 3. The earth experienced a little ice age which ended around the late 1860's or so. This is about the time man started recording temperatures. This would be like measuring a lake depth after a severe drought, then worrying about it flooding as it rose to normal levels. 4. The earth has been warming for the last 18,000 years, since the last major glacier time period. During this time frame, the glaciers have been melting at a fairly consistent rate. Also, for most of the last 1 billion years, the earth had NO glaciers or ice coverage. http://www.museum.state.il.us/exhibits/ice_ages/index.html 5. The AGW theory states that CO2 is the primary driver of temperature. They arrived at this idea because they did not know of anything else which could cause it. But during the 70's and during the current decade, temperatures dropped while CO2 continued to rise. This means that natural occurrences are driving temp, not CO2. 6. The Pacific Decadal Oscillation and sun spots provides a much better correlation to earths' temperature than CO2 levels ever have. http://wattsupwiththat.wordpress.com/2008/01/25/warming-trend-pdo-and-solar-correlate-better-than-co2/ http://strata-sphere.com/blog/index.php/archives/5693 7. Polar Bears are experiencing a population boom. Coke sales in the arctics are through the roof. Polar Bears have been around for thousands of years, and remember, we are only at the average for the last 2,000 years. They lived through all the previously warmer climates. The original picture of 2 bears on a floating ice block was a complete scam. The photographer explained that the bears were in no danger and close to shore. The picture was lifted from a public PC by another passenger and sent around the world. 8. Many glaciers are expanding. Even Antarctica is growing on 98% of is land mass. Only 2% is melting. http://www.telegraph.co.uk/news/uknews/1577399/Christopher-Booker%27s-Notebook.html 9. There is no consensus on AGW. This was a lie that has been propagated by the media. http://scienceandpublicpolicy.org/monckton_papers/consensus_what_consensus_among_climate_scientists_the_debate_is_not_over/page-2.html 10. Yes we emit CO2 into the atmosphere and it is a greenhouse gas, but, we only contribute about .28% of all the greenhouse effect. Water vapor makes up about 95% of the greenhouse effect. CO2 and other trace gases round out the greenhouse gases at about 5% for all of them. Of that 5%, only 3% is CO2, and most of that is natural. Again, our contribution to the greenhouse effect is a paltry .28% http://www.geocraft.com/WVFossils/greenhouse_data.html 11. The spread of disease is not attributed mainly to temperature. If this were the case, Florida would be a giant festering disease ridden cesspool. Economic standing is the primary determining factor in the spread of disease. Poor cultures can not fight the disease or eradicate the pests like more successful nations. http://online.wsj.com/article/SB120778860618203531.html?mod=opinion_main_commentaries 12. Natural climate disasters (hurricanes, cyclones, etc) have never been scientifically linked to global warming (whether natural or man made). http://newsbusters.org/blogs/noel-sheppard/2008/02/21/noaa-global-warming-not-causing-more-destructive-hurricanes... http://www.nationalpost.com/story.html?id=ae9b984d-4a1c-45c0-af24-031a1380121a&k=0";4;1;3;no
2321;"climate change";"Look ,we can always do better with carbon emmisions ect. but you know one series of sun spot activity is more than the industrial output of the world...";4;1;3;no
2324;"climate change";"global warming isn't intierly our fault... the world has been through similar through similar issues before and the world evolved. besides if global warming were such a big problem then the world leaders would do somehting about it...(the world leaders are not the car companies either)";4;1;3;no
2069;"climate change";"Global warming isn't real. Yes we have poluted the earth and what not, but Earth has its times of heating and cooling. it's just part of a cycle";4;1;3;no
245;"climate change";"Angel. Yes, we must face up which the consequences. And it's our actions made the global Warming faster. But it's not Mans Fault. Global Warming is a natural thing, it's the way our world is designed, look at the Earth's sister planet, Venus, Man doesn't exist on Venus but it's still affected by global warming. Earth and Venus are similar in size, locations and more. Just look at Venus, Global Warming will happen, even without mankinds. It's the nature, what was meant to be, we as human we can't change the way the nature is, so how it can be mans fault?!";4;1;3;no
1851;"climate change";"The sun causes all warming. A handful of volcanoes will produce more CO2 than all human manufacturing combined - throughout history. Every man, woman and child expels CO2 into the atmosphere continuously.";4;0;3;"The Sun"
375;"climate change";"Stability? We've cycled from tropics to ice age and are heading back to tropics again.";4;0;3;"The Sun"
10;"climate change";"Stability....There was even a mini ice age that lasted from 1300 AD to the 1840's. So much for stable temperatures. http://en.wikipedia.org/wiki/Little_Ice_Age#Causes Read carefully under the Solar section.";4;0;3;"The Sun"
2771;"climate change";"um..personally i think global warming is very fascinating..it is like warm heat circling around the earth.if u do not know what it is look it up people and research all that u can.it is very important to update everyone's skills about the enviroment and what can happen.";4;0;3;"The Sun"
2771;"climate change";"is this whole global thing really a big issue on the planet..if so? tell me why";4;0;3;"The Sun"
339;"climate change";"yeah becase i dont wanna die!!!!!!! im all alone in this world there is no one beside me im am so scared WE FLY NO LIE LIKE SHOBIZ BALLIN'";4;0;3;"The Sun"
339;"climate change";"but then again if there wasnt any global warming i would be IM COLD IM COLD IM REALLY KINDA BOLD GOT SOLD TO AND OLD MAN WITH A PAN IN HIS HAND HE GOT A GREAT DEAL ON A MEAL HE SLIPPED ON A BANNANA PEAL";4;0;3;"The Sun"
2583;"climate change";"And I thought it was generated by Rush Linbaugh or Fox notreallyNews. Do you have a link to your alledged scientists observations?";4;0;3;"The Sun"
