author_id;topic;text;topic_id;discussion_stance_id;topic_stance_id;discussion_stance
32;evolution;"Wait a minute. Sure, an ape is concrete. But evolution isn't. The ancients believed in God, and I'm sure they also believed in apes. God is not really that abstract either. Unbelievable, yes. But abstract, not really. It seems quite natural for ancient peoples to have believed in supernatural forces in order to explain lightning, thunder, fires, floods, etc. However, I'm quite sure the first peoples didn't think "Hey! God just made some lightning strike!". They probably revered these natural phenomena as being supernatural. As language was acquired, they put names to their supernatural beliefs, and along came the gods. Evolution is not an easily observable process, but it can be observed. When and where can God be observed? When does he "show himself"? If the story of Adam were indeed true, OF COURSE he would say God created him! He chatted it up with God on numerous occasions in the garden? (Also, I'm quite sure there were no apes in that region of the world.)";7;0;2;Evolution
32;evolution;"Come on quantum! Why are you now trying to apply evolutionary theory to geopolitics and sociology? Evolution is a theory of biology! Please try to get your facts straight. If the creationist camp actually had some decent arguments, this could be a real debate, but you guys always throw a bunch of dung around. Have you no pride? Geez.";7;0;2;Evolution
32;evolution;"There is even embryological evidence of evolution. The human embryo goes through certain stages where it has a tail-like appendage, as well as a primitive gas bladder-like structure (ie. fish have these.) Many religious people shy away from evolution because of the "We came from ugly apes?!?" syndrome. Well, we also come from really very ugly embryos. If we are made in God's image, perhaps he resembles a large embryo. Many animals look almost identical at the embryonic stage, so maybe there's a message there. (Yes, this is the kind of science creationists like!) God created us and the animals, we and the animals share a common look when we're quite young, therefore God looks like an embryo. Sorry, just went a bit crazy there for a minute. Anyhow, check out "prenatal development" and "lung" on Wikipedia for some facts about this.";7;0;2;Evolution
1217;evolution;"Evolution is a man doing a very big jigsaw puzzle. Creationism is a man looking over his shoulder who thinks that the puzzle can't be done. Evolution has hundreds of pieces connected, he can see a lot of the picture already. Creationism points out pieces that don't fit, and tells him that he should give up doing the puzzle if pieces don't fit. Evolution looks harder at those pieces to find where they do fit, because he knows they must fit somewhere. Creationism says he'll never find where they fit, because they’re from a different puzzle and he's making the wrong picture. Evolution looks at the almost complete monkey's face, the almost complete banana, the almost complete words "L*OK, I'M A HAIR* LIT*LE M*NK*Y!" and frowns. Creationism says "It's a picture of God, and the words should say "God did it."” Evolution carries on with the puzzle. Creationism goes off to make his own puzzle and to bully jigsaw makers into putting bits of his puzzle in the same boxes as the one with the monkey.";7;0;2;Evolution
32;evolution;"As to whether _______, each person has to decide for themselves. Hmm... As to whether I can turn myself inside out and survive, I decide that I can! But wait a minute! Just because I decide that it's true, that doesn't make it true!! So now, just because some religious folk look around and don't understand the natural world (like the cavemen didn't), and further because they don't even WANT to understand the natural world, there MUST be a god. Wow - I could claim anything this way. ("I don't understand how a computer works - God did it. I don't understand how an airplane works - God did it. I don't understand my homework - GOD!!") So now a few billion years is a short time? Ok. So how many years would be about enough in your expert opinion? If there were only one planet in the universe, then yeah, I'd agree with you - chances are pretty much nil that life like us would appear. But how many billions of planets are there out there? Quite a few. That increases the probability quite a bit. Where's your soul by the way? If your arm gets amputated, does 1/6th of your soul go along with it? Or does your soul stay comfortably in your brain somewhere, in among the cells and atoms? What the heck is a soul anyhow? Please share.";7;0;2;Evolution
1232;evolution;"Life has been around for billions of years. Any failure to recreate it in a laboratory is purely because researchers have failed to devote those same billions of years trying. :)";7;0;2;Evolution
32;evolution;"Wikipedia's article on "Recapitulation Theory" indicates that anti-evolutionists often use it to weaken support of eveolutionary theory. Sure, Haeckel's Strong Recapitulation Theory (ie. an embryo goes through every stage of a species' evolutionary history) is not believed to be true, but the article also states there are numerous connections between the growth of an embryo (ontogeny) and the evolution of that embryo's species (phylogeny). Specifically, referring to my previous gas bladder point, the human fetal lung develops from an outpocketing of the upper intestines. The gas bladders of fish have evolved over time from sacs of the upper intestines. This is also true of terrestrial vertebrates, their lungs have evolved from sacs of the upper intestines. If needed, I'm sure people will help me find the numerous other examples. Although apparently layman-unfriendly, I'm sure we can all figure them out. And if we can't understand the examples, maybe God is responsible after all.";7;0;2;Evolution
32;evolution;"What - is God coming in the year 2100 to judge us then? Not in 2000? Why would God have to tweak anyhow. The guy is all-powerful. So he created some single-celled organisms billions of years ago, and then said to himself "I'm going to set this thing called evolution going and see what happens. Yes, I'll tweak these tiny organisms a bit. Then maybe humans will evolve some day and I can make Mary give birth to Jesus." Yes, that all makes a lot of sense. A good use of God's time.";7;0;2;Evolution
32;evolution;"I think someone has already addressed your issue with scientific theories changing to accommodate evidence. There is nothing wrong with this in the realm of science. This is a great thing. If you've got something a bit wrong, or if you don't have the entire picture, bring on some new information. Sure, some scientists with big heads might reject modifications to existing theories, but if the modifications better explain the phenomena, those big-headed scientists will be dead someday, and science will win. Let's talk about "change" in the realm of religion for a moment. I haven't seen a more changeable system in the history of the world. Talk about compliance and flexibility! Let's start with one of the oldest current religions: Judaism. So God told these people a bunch of things and everything was great. Then Jesus comes along with his shtick, changes a bunch of stuff. Then Mohammed. Then all of the changes in Christianity happen. You've got sects in Islam. A billion different Christian churches. If there is a God, he's pissed at every last one of you religious types who have ignored what he told the Jewish people (I'm not Jewish by the way). The first folks he spoke to must have got the correct story, don't you think? Anyhow, all I'm saying is that if there is a God, then we should all be fundamentalist believers, still in a 500 B.C.-type world.";7;0;2;Evolution
32;evolution;"I almost clicked "convinced"! Such a good argument! I think this debate shows that a number of humans on the right hand side are devolving. (kidding!) However, aren't you aware that evolution can take a long time? In some species, it can be relatively quick, but in most it takes eons. Do longer life expectancy and greater height in humans qualify as evolution? If in fact humans are no longer evolving (but I'm not sure anyone could prove or disprove this), it could be because we've taken control over our environment. We have no real natural predators, and (ignoring some aboriginal peoples scattered here and there) we no longer live in a natural state.";7;0;2;Evolution
83;evolution;"Sean, I hear what you're saying and definitely agree with your point about evolution and Creationism not being mutually exclusive. However, the old "this couldn't happen by chance" argument just doesn't work to defend Creationism, in light of recent scientific findings. Consider a crude version of the famous Drake Equation: 1. Age of universe: 13.7 billion years 2. Galaxies in universe: about 150 billion 3. Stars per galaxy: about 1 trillion 4. Planets per star: about 5 Just multiplying out these numbers would set my calculator to ERR: OVERFLOW. Basically, the point here is that life as described by evolution didn't necessarily have to happen on Earth, so it's ridiculous to confine our analysis to this one planet (especially given the gagillions out there!). When you consider the vastness of the universe, the odds don't seem so bad. It's also important to note that Creationism is an argument that came from a time when humans believed the earth was the center of the universe (which consisted of the sun and a few other planets).";7;0;2;Evolution
32;evolution;"Why don't we have talking monkeys? What kind of a question is that? (Are all you creationists pulling your questions from a "How to argue with an evolutionist" pamphlet?) Why don't chickens migrate? Why don't polar bears live in Africa? Because they don't!! Species have certain characteristics and properties. Primates evolved from a common ancestor. Human primates are the only ones who evolved speech. And it's not because we got tired of making monkey sounds! You can't choose to evolve a certain characteristic. I didn't realize monkeys were oppressed. Sure they're hunted by poachers sometimes, but they can't simply decide to evolve speech and say "Hey! Stop hunting us please!" You CAN see species in the process of evolving. Look around! Pick an animal. See - it's in the process of evolving. There are also some species of insects where we can witness evolution in very short time intervals. Planet of the Apes? Can I hail an insult at you? Because this kind of point is so juvenile. Talking monkeys and apes warring against humans... Good argument... Global warming: Again, you're totally confused about how evolution works. You can't just pick an environmental problem and suggest that humans should be able to actively evolve to combat it. However, it is quite possible that if radiation from the Sun becomes a huge problem, that people of certain skin types might be selected for survival and others not. And again you misunderstand evolution. It is not a way to make humans better. It is not a method of making any life forms "better". It's a way for animals who are best suited to their environments to thrive.";7;0;2;Evolution
32;evolution;"There is not God. I just use him in my arguments to make sarcastic comments. Sorry.";7;0;2;Evolution
32;evolution;"I think you might have been referring to my tone. Yes, I get a little worked up by these arguments. Sorry if I offend. However, I don't think standard "polite" argument is going to convince any creationists that evolution is true. Creationists have been brainwashed by forces in their childhood. From birth, they have been indoctrinated with false truths. To reverse this, they need to be shocked out of their stupour. Of course, what they really need are sessions with a psychiatrist, perhaps with shock treatment. I think we might need to redefine Creationism for the purposes of this debate. Shouldn't it be limited to the appearance of humans in the historical record? Evolutionists: "Humans evolved over millions of years from earlier forms of life." Creationists: "Man was created by God in the Garden of Eden and Woman was created from one of Man's ribs." Or have creationists accepted all of the scientific evidence of evolution?";7;0;2;Evolution
87;evolution;"This is pretty ridiculous. How can you argue against pure facts, with some random belief that someone made up years ago? People believe what they believe because they are told to by their parents, as they were by theirs. Anyone with a reasonable IQ can tell its all fairytales. Most people believe in Father Christmas at a very young age, but we all know how ridiculous that is.";7;0;2;Evolution
74;evolution;"Evolution does occur and it has been documented, and studied. i invite you to read this: http://www.dinosauria.com/jdp/evol/lizard.html and give you your thoughts. thanks";7;0;2;Evolution
32;evolution;"Really? What if I my opponent has ACTUALLY been brainwashed and indoctrinated since birth? Would that make your arguments any weaker?";7;0;2;Evolution
32;evolution;"How can that be? How were you brought up? Did you go to church? Sunday school? Pray before meals? Pray at school? Pray at night? I remember at the age of 7 when I started questioning the Lord's Prayer in school. And God. It didn't make sense. So I stopped assuming God was real, and stopped saying the Lord's Prayer (thankfully my public school system stopped that practice). So please tell me where I have been brainwashed.";7;0;2;Evolution
32;evolution;"Why don't monkeys talk? On its own, it's not a stupid question. It involves looking at a monkey's evolution, the evolution of their throats, etc. However, when you ask a question like that and try to use it to disprove evolution, it becomes a stupid question. Have squirrels been the same for 10000 years? How about a million years? Do you know anything at all about evolution? Have you heard of mutation? Selection? In the case of the insects I mentioned (the English peppered moth) we see selection at work. The moths were generally light-coloured and would blend in with the light-coloured lichen and trees. However, during the Industrial Revolution, the lichen died from pollution, and the trees were covered in dark soot. The light moths (which had alleles for dark wings in their genetic make-up) started being easily picked off by birds. This natural selection bumped up the percentage of dark-winged moths by a huge amount. Then as air quality improved the light-coloured moths increased in numbers. Please read a bit before contributing to a debate.";7;0;2;Evolution
32;evolution;"I am always amazed how creationists can explain away the wonders of the Universe with a simple "God did it". We've got legions of scientists working on all of these questions. How did life start from a barren planet? How did the Universe come to be? How did humans appear? These people are actually trying to get to the bottom of these questions. But then you have creationists and other religious types, who debase all of science, and even of humankind, by going down the lazy route. They ask a bunch of questions, but don't want to bother with the answers. This has happened all throughout history. And Science has always come out ahead. Science has grown into an enormous explanatory machine, pushing religion into a tiny corner. I guess it's too much to expect this generation's group of religious people to change. But history shows us that their arguments and beliefs will vanish into thin air once the next generation's scientific discoveries occur. I have to give it to them though. They are a persistent bunch. If there really is a god, I'm sure he's quite proud of them. But what a strange god, wasting all of our time, allowing us to have these types of discussions.";7;0;2;Evolution
1203;evolution;"Again, you don't seem to understand something that is fundamental to the debate. You write: "And while there is significant evidence to support this theory, there is little evidence of how it started. How did a lifeless planet "form" life? What was the first starting point? The first formation of an organism from various building blocks? The first generation to "pass its genes" to the next? For these questions, Evolutionary theory has no answer." Let me repeat what I said before: evolutionary theory isn't a theory about how life got started! Darwin was not theorizing about the origins of microorganisms. His theory is a theory about how complex life, as we know it today, developed. The question of whether man evolved from apes is not a question about the origins of apes. Similarly, the question of whether man evolved from tiny microorganisms is not the question about the origin of tiny microorganisms! This point is absolutely essential. If creationism only holds that God created the first batch of microorganisms, then creationism and evolutionary theory are entirely compatible.";7;0;2;Evolution
878;evolution;"You can actually see evolution happen. Fruit Flies are quite useful for this experiment since the breed, live, and die so quickly. You have to understand evolution happens because of mutations and they survive because those mutations have made it easier for the creature to survive then the others. ie. natural selection. Speciation is also an example of evolution... different species come about because they have adapted to a slightly different enviroment. If you look you can see evolution";7;0;2;Evolution
878;evolution;"What makes creationism more valid then how say the aztecs think we came into being?";7;0;2;Evolution
32;evolution;"How do you know both moth colours have always been there? Do you know this for a fact? What if the dark colour appeared as a mutation at some point in the moth's evolutionary history? It stuck around in the genetic code but was rarely expressed. Then the darkness was selected for when the environment changed during the Industrial Revolution. If an organism's appearance changes due to external influences, that's evolution. I don't think you're familiar with peppered moths, evolution, or science in general. Which is unfortunate. You could also look at viral evolution, and bacterial evolution. Here, we humans are the external force causing the evolution with our anti-bacterial cleansers (selecting for the strongest bacteria) and our various medicines for diseases.";7;0;2;Evolution
32;evolution;"Many fewer dark moths were around than light-coloured moths. The original peppered moth theory suggested that the light moths were much more visible to birds because of the darkening on their habitat. So in this scenario, the birds and Nature are doing the selection. I don't think the light moths would consider it good fortune that they were being eaten in droves while the dark moths were surviving. Again, it doesn't sound like you understand the basics of evolution. Please read about "natural" selection (and NOT from a creationism website.) Unfortunately, it seems that the peppered moth example is not the best example. Although probably a case of natural selection due to pollution and birds, it's not as clear-cut as the original literature suggests. A book by Majerus (Melanism: Evolution in Action) points to some weaknesses to the original peppered moth theory. This shows again the willingness of science to admit mistakes and renew the search for truth.";7;0;2;Evolution
32;evolution;"Just a note to the creationists. Please use the "Convinced me" link correctly. You're supposed to click this if the person's argument convinced you that Creationism is true. Some of you seem to be clicking anything and everything on the right hand side. This will not help you win the debate by the way.";7;0;2;Evolution
812;evolution;"Says who?";7;0;2;Evolution
797;evolution;"Peppered moths is the ULTIMATE straw man. The peppered moths experiment was a bad experiment and did not show evolution. That how ever doesn’t mean that other experiments/observations don’t show evolution. There is loads of evidence to support evolution. Genes Fossil record Carbon dating Geological data VIRUS studies Ohh yeah, viruses. Do you know how strains of viruses become immune to anti biotic? They evolve, and because viruses reproduce very quickly they evolve over a shorter time period and can be observed by humans. Your flu injections are made using evolution science.";7;0;2;Evolution
797;evolution;""So why don’t we have talking monkeys?" That’s a red herring. Monkeys haven’t evolved to talk(by talk im guessing you mean speech) because they are incapable of speech. We on the other hand have evolved to talk. Yes if we are descended from monkeys that doesn’t stop monkeys from existing. We are a BRANCH on the tree of life. Not a dead end.";7;0;2;Evolution
797;evolution;""How come people aren't still evolving?" How are you so sure we are not? Could you please show some evidence that we are NOT evolving? And dont say, because we would notice if we were. Solid varifiable evidence if your key to proving your point.";7;0;2;Evolution
32;evolution;"I have to contradict phro and say that the peppered moths do show evidence of evolution. The data may have been insufficient, but evolution did occur. When different alleles are expressed due to external factors, this is evolution.";7;0;2;Evolution
32;evolution;"Unfortunately, most of what sabrejimmy says is a load of crap. This is what makes these kinds of debates pointless. You have some idiot creationists, who don't understand anything about science. sabrejimmy hasn't attempted to learn anything from this debate. He continues to ask ridiculous questions. Personally, I think I will have to ignore his future posts. Intelligent debate is satisfying, but this isn't.";7;0;2;Evolution
1243;evolution;"Disclaimer, this rebuttal was written in a very tired state and with very limited knowledge of the topic, so if I seem ignorant - enlighten me - but if I seem incoherent/just plain stupid - ignore me. It's one thing in this statement that irked me (it might not really be relevant to the point of the statement itself, but still), the use of the fact that exactly how proteins fold is as of yet undiscovered as an argument against evolution. It had this effect me due to something I recently read in some 'scientific' magazine. Apparently creationism/intelligent design supporters were making a similar argument of this missing step in evolution. It seemed they were saying that they accepted the ideas of evolution up to the point of protein structure & the ideas about evolution & natural selection, etc. However, they (and nobody else) can as of the moment explain just how proteins fold, therefore (they concluded) there must have been some divine intervention in the folding. It just baffled me that anyone had the courage to claim something that ridiculous. Certain religious ideas, or explanations for how things work, seem to be based on a principle of, "We don't understand something so it must be God's/something divine's doing." This principle in itself is practically saying that all we know now is all we'll ever know. Which science has proved wrong on countless occasions, as discoveries are made all the time. Indeed, just because we can't explain something (protein folding in this case) with our current understanding of the process doesn't mean we won't tomorrow, or maybe the day after (or if we're unlucky, not in a long, long time). As for the purpose in life - isn't it the same as our goal in life, survival of the species? Although, I guess that's an entirely different debate of an entirely different nature.";7;0;2;Evolution
797;evolution;"sabrejimmy, I have not tried to prove ANYTHING. All i asked was for YOU to prove that we are not evolving. Not once did i say that we are still evolving. I have not made any such assertions. So until you can show that we are not evolving with credible evidence, you are just avoiding something you cannot answer. So i say again, back up YOUR claim that we are not evolving. And the big bang is a red herring, we are talking about evolution, NOT Cosmology. It looks like you are trying to steer the debate away from what it is because you cannot back up your claims.";7;0;2;Evolution
797;evolution;"Again you show a lack of understanding of evolution. And again you are using a straw man attack. I never once said monkeys have stopped evolving. "Why aren't fish jumping out of the water and growing legs?" Heard of an axolotl? And again evolution hasn't stopped, not in the slightest. It is working slowly and it appears not to happen because of the time span it occurs over. If you want to see evolution in a time scale which you will be able to witness. Look to viruses. Any more questions? This time, do not use a straw man. If you don't know what it is. Google for straw man logical fallacy.";7;0;2;Evolution
1219;evolution;"Creationism...are you retarded?";7;0;2;Evolution
32;evolution;"If you can, then please do so. Illuminate us with your facts! Do you have brain scans of the first humans? How about average organ sizes? Hair patterns? Facial characteristics? Heart rate records? Speaking of these factors, how do you sabrejimmy account for the different racial characteristics of modern humans? I'm married to a Japanese woman. Why do we look so different? Was there in fact an Asian Garden of Eden? And an African Garden of Eden? And a ... What do you actually believe anyhow?";7;0;2;Evolution
32;evolution;"Okay, so you admit to having a bias. Good. Here's a challenge for you. Rid yourself of your bias, and try to find your faith again. I don't think it would be possible. If I have a bias towards a logical understanding of the Universe and towards science, it's because I have seen the effectiveness of science in truly explaining how things work. Religious bias is much different. There is no evidence, only blind faith. What causes you to believe in "Jesus"? Why not the older Jewish religion? Or Hinduism? Why not the Greek or Roman Gods? There is no reason to believe in one of these religions and not the others. This is where childhood indoctrination comes in. If you were born in India, you wouldn't give two hoots about Jesus. What does Christian mean? Is it anything a believer wants it to mean? Shouldn't you believe everything that comes out of the Pope's mouth? Or, maybe you should believe everything that the Greek Orthodox "Pope" says? Or maybe, if you're not Roman Catholic, you can ignore the Word of God coming from these two mouthpieces of God. Or perhaps you should believe the words of the televangelists. Or the thousands of ministers, each yelling their own personal version of religion? Does this disorganization not bother you? If there is a God, shouldn't there be a definitive way to believe, and a definitive way to live? There are just too many interpretations, and God is much too quiet about everything. I prefer to live life as well as I can, and without cluttering it up with ideas that have no merit or foundation.";7;0;2;Evolution
32;evolution;"I'm amazed that sabrejimmy actually wrote: "I don't know about anyone else but I haven't noticed mankind change form for a few thousand years.... Another question- With this whole "big bang" theory. It seems like everything should have blown apart in a big bang and not come together." Have you noticed the continents drifting Jimmy? Because, I don't know about anyone else, but I haven't noticed them drifting. Hey! I guess you've also just disproved the theory of continental drift! Atta boy! Did you go to school Jimmy? Have you read b-o-o-k-s? You must have read a few. Find a "Big Bang for Dummies" book at your local library (get a library card first) and learn a few more facts about it. There's a bit more than just an explosion. Good luck!";7;0;2;Evolution
32;evolution;"It's not that I have a bias against God (how can I be biased against something which doesn't exist?). But I hold in contempt imaginary ideas which are given any sort of credence. Unfortunately, science is getting some God research done, however unsuccessful (see a recent Discover magazine). Statistically, I think it could be shown that God doesn't exist. You could look at groups of religious people and non-religious people and compare rates of suicide, happiness levels, illness, depression, criminality, etc. I'm sure you would find no difference. ‚hf there was a God, the huge communities of people praying for this and that would surely have an effect on society. Science is trying hard to explain how the universe came to be, and is not providing any simple answers (like "God did it.") There is no obligation to do good in one's life, but let's hope that every sane person can see that society as a whole functions best when each of us does good. I don't need a god to tell me this. As for whether there is more to our existence than our one life, this seems to be an instance of fear of death. The "do good and get to heaven" idea is very similar to "eat all of your veggies and get dessert". It's simply a way to con people into doing good, instead of expecting it to come from each individual themselves. I don't "believe" in science, nor should you. Science is a method of discovery. You can practice it, you can read about it, but you shouldn't believe in it. Belief comes with a notion of permanence. If you believe in God, then that's it. The God shouldn't change to suit the whims of the current generation. God should be the same God as was a thousand years ago, nay, two thousand years ago! A progressive God doesn't make sense. God should know absolute truth and should have known it for eternity. All the religious people out there should be acting like the Mennonites. Science, by its nature, is not permanent. Science constantly proceeds towards truth, sometimes making a few back or sidesteps, but always regaining its footing. I am as amazed and enthralled by the mysteries of the universe as the next person. Was the Big Bang really the beginning, or has the universe constantly been expanding and contracting? Is there an edge to the universe, and if so, how can this be? Was there a beginning to time? All of these questions completely boggle the mind. Staring up at space at night and witnessing the vastness of it all is incredible. But, taking that awe and wonder, and answering those questions with a magic wand and some alien being (because that's what a god really boils down to be) is just so arrogant, and so juvenile. Unfortunately, I cannot respect such beliefs. They do not merit an ounce of respect.";7;0;2;Evolution
513;evolution;"think about it, it's impossible for evolution to NOT happen. the weak die, the strong continue to breed. this strengthens the species. argument over. however, creationism and evolution are not exclusionary. i don't believe in a god simply because of the unbelievably minute chance of a god (or gods) existing";7;0;2;Evolution
1233;evolution;"Evolution is a science. All the refutes I have seen (which I will rebuttal after this) have nothing to do with science. Their claims are theological claims. Lets first know what science is. Science is known through the scientific method. The scientific method deals only with the natural world. Creationism tries to sneak the supernatural as a scientific explanation. This is called pseudo-science.";7;0;2;Evolution
1233;evolution;"This is a very complicated topic to rebuttal. Not because it is unknown Man evolved, that is a scientific Fact. Man had to evolved from a common ancestor. You have to agree on this or else you are saying we just magically appeared or that we have always been around since the beginning of time. Neither are scientific. We are part of a species called hominids. http://www.talkorigins.org/faqs/homs/timeline.jpg please go to that side to see the timeline of hominids. Why does the timeline match with the fossil and genetics information? I am willing to bet your disagreement with the evolution of man has nothing to do with science. It is theological reasons. By all means if you want to rebuttal the scientific evidence go ahead. I am more than willing.";7;0;2;Evolution
1233;evolution;"This is this common view of the creationist argument. None of what Sean said has anything to do with science. This is a theological view of the world. . This is all pseudo-science. I understand if you are religious, just dont try to hide it as science. Science never has been about theology. It is about the scientific method. If you really want to debate the science of evolution, you must at least get the scientific method down. http://pasadena.wr.usgs.gov/office/ganderson/es10/lectures/lecture01/sci.method.jpg";7;0;2;Evolution
1233;evolution;"Radiometric dating can be done in many ways. Today there are over 40 different techniques to do it. It is the fact they are independent, observable, and falsifiable that makes it scientific rigor. I would recommend going tohttp://www.asa3.org/aSA/resources/Wiens.html for more information on radiometric dating.";7;0;2;Evolution
1233;evolution;"1. You are right. Science cannot explain the supernatural or pseudo science. This is why evolution is a science and Creationism is not. 2. Ok, if you think your beliefs go far beyond than science go ahead. But that does not make your beliefs itself science. 3. All I need to do is quote Bertrand Russell to refute your comment of science cannot disprove god. "If I were to suggest that between the Earth and Mars there is a china teapot revolving about the sun in an elliptical orbit, nobody would be able to disprove my assertion provided I were careful to add that the teapot is too small to be revealed even by our most powerful telescopes. But if I were to go on to say that, since my assertion cannot be disproved, it is intolerable presumption on the part of human reason to doubt it, I should rightly be thought to be talking nonsense. If, however, the existence of such a teapot were affirmed in ancient books, taught as the sacred truth every Sunday, and instilled into the minds of children at school, hesitation to believe in its existence would become a mark of eccentricity and entitle the doubter to the attentions of the psychiatrist in an enlightened age or of the Inquisitor in an earlier time." 4. Actually the Big Bang does an excellent job at describing how the universe got to this point. I recommend looking at this picture: http://www.crystalinks.com/bigbang2.jpg Conclusion: We do not respect people's beliefs if they challenge our perception of reality. We ask for evidence and good reasons for beliefs. If someone says gravity does not exist, you want evidence or good reasons for it. You don't just respect their belief. Just as if someone denies evolutions contrary to evidence, you ask for reasons. This is how science works. It is getting tiring to hear you say anything you cant explain or have no evidence for is "beyond science". How convenient! Is Ignorance beyond Science too?";7;0;2;Evolution
