author_id,topic,text,topic_id,discussion_stance_id,topic_stance_id,discussion_stance
167,"""marijuana legalization""","['i', 'smoke', 'marijuana', '.', 'im', 'not', 'going', 'to', 'lie', 'about', 'it', '.', 'im', 'not', 'ashamed', 'of', 'it', '.', 'furthermore', ',', 'i', 'graduated', 'third', 'in', 'my', 'high', 'school', 'and', 'am', 'attending', 'college', 'on', 'a', 'full', 'ride', ',', 'where', 'i', 'consistently', 'make', 'the', 'deans', 'list', '.', 'the', 'people', 'i', 'hang', 'out', 'with', 'who', 'smoke', 'are', 'the', 'top', 'of', 'our', 'class', ',', 'and', 'some', 'of', 'the', 'smartest', 'people', 'i', 'know', 'and', 'probably', 'smarter', 'then', 'you', 'for', 'making', 'such', 'an', 'ignorant', 'post', '.', 'furthermore', ',', 'legalization', 'would', 'decrease', 'price', '.', 'the', 'price', 'of', 'drugs', 'is', 'based', 'on', 'the', 'ease', 'of', 'importation', 'and', 'the', 'risk', 'involved', '.', 'eliminate', 'the', 'risk', 'and', 'make', 'production', 'domestic', 'and', 'you', 'have', 'a', 'price', 'reduction', '.', 'sure', ',', 'you', 'can', 'try', 'to', 'argue', 'that', 'the', 'government', 'can', 'tax', 'the', 'begeezus', 'out', 'of', 'it', ',', 'but', 'that', 'would', 'just', 'drive', 'people', 'to', 'grow', 'their', 'own']",10,0,2,"""Yes, it should be legal"""
1233,"""marijuana legalization""","['first', 'lets', 'talk', 'about', 'why', 'it', 'should', 'be', 'legalized', 'for', 'pure', 'medical', 'purposes', '.', '1.', 'it', 'serves', 'as', 'a', 'therapeutic', 'drug', 'to', 'patients', 'of', 'cancer', 'and', 'aids', '.', '2.', 'it', 'reduces', 'intraocular', 'pressure', 'in', 'the', 'eye', 'which', 'helps', 'glaucoma', 'patients', '.', '3.', 'new', 'research', 'is', 'showing', 'it', 'can', 'stall', 'or', 'decline', 'the', 'risk', 'of', 'alzheimers', '.', 'you', 'can', 'not', 'compare', 'marijuana', 'to', 'cigarettes', 'or', 'alcohol', '.', 'scientific', 'research', 'has', 'proven', 'alcohol', 'and', 'cigarettes', 'are', 'unhealthy', '.', 'there', 'is', 'no', 'scientific', 'consensus', 'of', 'the', 'negative', 'effects', 'marijuana', 'has', '.', 'not', 'a', 'single', 'study', 'has', 'shown', 'marijuana', 'to', 'cause', 'emphysema', 'or', 'lung', 'cancer', '.', 'if', 'we', 'really', 'want', 'studies', 'to', 'be', 'done', 'on', 'the', 'negative', 'effects', 'marijuana', 'has', '(', 'if', 'any', ')', ',', 'it', 'will', 'be', 'necessary', 'to', 'legalize', 'it', 'so', 'appropriate', 'funding', 'can', 'be', 'achieved', 'along', 'with', 'unbiased', 'perception', 'drug', '.', 'the', 'illegalization', 'of', 'marijuana', 'is', 'not', 'about', 'unhealthy', 'side', 'effects', '.', 'the', 'u.s.', 'government', 'made', 'it', 'illegal', 'way', 'before', 'anyone', 'knew', 'the', 'complications', 'of', 'its', 'side', 'effects', '.', 'even', 'today', 'decades', 'after', 'more', 'research', 'is', 'needed', '.', 'marijuana', 'is', 'illegal', 'because', 'of', 'false', 'perceptions', 'from', 'anti-drug', 'propaganda', ',', 'telling', 'us', 'all', 'that', 'marijuana', 'is', 'a', '``', 'gateway', ""''"", 'drug', 'to', 'criminal', 'behavior', '.', 'fear', 'and', 'ignorance', 'creates', 'a', 'debate', 'like', 'this', ',', 'when', 'in', 'fact', 'to', 'any', 'reasonable', 'people', 'this', 'is', 'common', 'sense', '.', 'if', 'you', 'think', 'it', 'has', 'negative', 'health', 'effects', ',', 'than', 'lets', 'have', 'more', 'research', 'done', '.', 'both', 'sides', 'will', 'probably', 'agree', 'on', 'this', '.', 'how', 'can', 'marijuana', 'get', 'the', 'necessary', 'research', 'when', 'it', 'is', 'illegal', '?']",10,0,2,"""Yes, it should be legal"""
1233,"""marijuana legalization""","['granted', ',', 'simply', 'pointing', 'out', 'marijuana', 'is', 'not', 'as', 'bad', 'as', 'alcohol', 'or', 'cigarettes', 'does', 'not', 'make', 'it', 'perfect', 'excuse', 'to', 'legalize', 'marijuana', '.', 'however', ',', 'if', 'your', 'original', 'argument', 'was', 'marijuana', 'is', 'illegal', 'because', 'of', 'it', ""'s"", '``', 'negative', ""''"", 'side', 'effects', '(', 'which', 'are', 'not', 'scientifically', 'supported', 'at', 'all', ')', 'this', 'argument', 'is', 'a', 'good', 'one', ',', 'for', 'obvious', 'reasons', '.', 'when', 'did', 'it', 'become', 'we', 'need', 'good', 'reasons', 'to', 'legalize', 'something', '?', 'it', 'has', 'never', 'been', 'like', 'that', '.', 'we', 'illegalize', 'drugs', ',', 'or', 'activities', 'because', 'they', 'pose', 'harm', 'to', 'society', 'in', 'someway', '.', 'hundreds', 'of', 'millions', 'of', 'dollars', 'is', 'spent', 'to', 'criminalize', 'this', 'drug', ',', 'not', 'to', 'mention', 'thousands', 'of', 'people', 'put', 'in', 'jail', 'for', 'using', 'it', ',', 'please', 'do', 'not', 'trivialize', 'this', '.', 'show', 'us', 'the', 'harm', 'marijuana', 'does', 'to', 'society', 'or', 'you', 'have', 'no', 'case', 'for', 'why', 'it', 'is', 'illegal', '.']",10,0,2,"""Yes, it should be legal"""
1521,"""marijuana legalization""","['if', 'it', 'was', 'legal', 'i', 'could', 'always', 'get', 'some', 'whenever', 'i', 'wanted', '.']",10,0,2,"""Yes, it should be legal"""
1662,"""marijuana legalization""","['it', '_is_', 'legal', '...', 'in', 'my', 'country', 'of', 'origin', ',', 'and', 'it', 'should', 'stay', 'that', 'way', '.', 'the', 'only', 'problem', 'is', 'that', 'you', 'can', 'not', 'make', 'big', 'bucks', 'with', 'it', 'when', 'it', 'is', 'legal', '.']",10,0,2,"""Yes, it should be legal"""
1307,"""marijuana legalization""","['first', 'off', ',', 'i', 'would', ""n't"", 'say', 'you', 'are', 'a', 'hypocrite', 'for', 'having', 'been', 'a', 'pot', 'smoker', 'and', 'now', 'advocating', 'it', 'being', 'illegal', '.', 'that', 'being', 'said', ',', 'the', 'term', '``', 'gateway', 'drug', ':', ""''"", 'is', 'quite', 'loaded', 'and', 'overused', '.', 'studies', 'have', 'shown', 'that', 'for', 'most', 'drug', 'users', ',', 'alcohol', 'was', 'the', 'first', 'drug', 'they', 'used', ',', 'and', 'its', 'qualitites', 'as', 'far', 'as', 'reducing', 'inhibitions', 'are', 'well', 'known', '.', 'marijuana', 'does', 'not', 'reduce', 'inhibitions', ',', 'it', 'causes', 'other', 'effects', 'to', 'the', 'brain', 'by', 'affecting', 'serotonin', 'levels', ',', 'i', 'will', 'leave', 'it', 'to', 'you', 'to', 'remember', 'what', 'you', 'can', 'about', 'its', 'effects', '.', 'while', 'some', 'studies', 'have', 'suggested', 'that', 'marijuana', 'effects', 'short-term', 'memory', 'by', 'causing', 'memory', 'loss', ',', 'other', 'studies', 'have', 'shown', 'that', 'the', 'fat-soluable', 'brain', 'cells', 'it', 'effects', 'can', 'regenerate', 'over', 'time', '.', 'the', 'important', 'fact', 'is', 'that', 'marijuana', 'has', 'had', 'no', 'recorded', 'deaths', '(', 'by', 'od', ')', 'in', 'its', 'history', 'and', 'should', 'be', 'legalized', 'and', 'regulated', 'in', 'the', 'same', 'way', 'cigs', 'and', 'alcohol', 'is', 'to', 'keep', 'away', 'from', 'children', 'as', 'you', 'are', 'apparently', 'concerned', 'about', '.', 'let', 'adults', 'make', 'their', 'own', 'choices', 'as', 'to', 'what', 'to', 'put', 'in', 'their', 'bodies', '.']",10,0,2,"""Yes, it should be legal"""
1682,"""marijuana legalization""","['i', 'will', 'give', 'you', 'the', 'point', 'that', 'in', 'many', 'cases', 'marijuana', 'can', 'be', 'a', 'gateway', 'drug', 'that', 'can', 'lead', 'to', 'a', 'user', ""'s"", 'involvement', 'in', 'other', 'unsavory', 'activities', '.', 'however', ',', 'this', 'is', 'caused', 'by', 'a', 'phenomena', 'known', 'as', 'the', 'vice', 'effect', '.', 'this', 'is', 'the', 'idea', 'that', 'making', 'something', 'that', 'is', 'not', 'innately', 'a', 'negative', 'activity', ',', 'in', 'the', 'respect', 'that', 'responsible', 'users', 'should', 'not', 'have', 'a', 'negative', 'affect', 'on', 'society', ',', 'illegal', 'will', 'put', 'this', 'activity', 'in', 'the', 'culture', 'of', 'vice', '.', 'by', 'making', 'marijuana', 'illegal', 'it', 'pushes', 'it', 'into', 'the', 'domain', 'of', 'criminals', 'and', 'other', 'individuals', 'that', 'have', 'involvement', 'in', 'harder', 'drugs', 'or', 'other', 'illegal', 'activities', '.', 'this', 'is', 'parallel', 'to', 'how', 'the', 'alcohol', 'business', 'became', 'the', 'domain', 'of', 'gangsters', 'during', 'prohibition', '.', 'it', 'also', 'relates', 'to', 'the', 'idea', 'that', 'a', 'legalized', 'sex', 'trade', 'would', 'separate', 'prostitution', 'from', 'all', 'of', 'the', 'other', 'negative', 'factors', 'associated', 'with', 'it', ',', 'drugs', ',', 'disease', ',', 'abuse', 'of', 'girls', ',', 'etc', '.', 'this', 'is', 'because', 'consenting', 'sex', 'between', 'adults', 'is', 'not', 'innately', 'negative', ',', 'but', 'since', 'it', ""'s"", 'illegal', ',', 'the', 'type', 'of', 'people', 'involved', 'in', 'it', 'tend', 'towards', 'the', 'criminally', 'deviant', ',', 'and', 'it', ""'s"", 'illegal', 'status', 'makes', 'it', 'difficult', 'to', 'regulate', 'for', 'safety', 'and', 'hygiene', '.', 'in', 'closing', ',', 'it', 'is', 'because', 'marijuana', 'is', 'illegal', 'that', 'it', 'is', 'a', 'gateway', 'drug', '.', 'i', 'firmly', 'believe', 'that', 'if', 'cigarettes', 'were', 'made', 'illegal', 'today', ',', 'the', 'same', 'culture', 'of', 'vice', 'would', 'surround', 'it', 'and', 'it', 'too', 'would', 'become', 'a', 'gateway', 'drug', '.', 'legalizing', 'marijuana', 'would', 'end', 'the', 'violence', 'and', 'association', 'with', 'harder', 'illegal', 'drugs', 'and', 'lessen', 'it', ""'s"", 'status', 'as', 'a', 'gateway', 'drug', 'by', 'taking', 'it', 'out', 'of', 'this', 'culture', 'and', 'regulating', 'it', 'more', 'closely', '.']",10,0,2,"""Yes, it should be legal"""
1219,"""marijuana legalization""","['for', 'the', 'ignorant', 'people', 'who', 'are', 'still', 'basing', 'their', 'life', 'choices', 'on', 'what', 'they', 'learned', 'in', 'd.a.r.e', '.', 'class', 'in', 'grade', 'school', ',', 'marijuana', 'is', 'actually', 'an', 'extremely', 'safe', 'drug/medication', '.', 'it', 'does', 'not', 'kill', 'brain', 'cells', '.', 'studies', 'have', 'shown', 'that', 'rather', 'than', 'kill', 'them', 'off', ',', 'in', 'some', 'situations', ',', 'the', 'cells', 'become', 'deformed', ',', 'not', 'die', '.', 'cannabis', 'does', 'way', 'more', 'good', 'than', 'harm', 'for', 'medical', 'marijuana', 'patients', ',', 'who', 'would', 'otherwise', 'have', 'to', 'rely', 'on', 'chemicals', 'created', 'in', 'a', 'lab', 'for', 'medication', ',', 'with', 'usually', 'serious', 'side', 'effects', '.', 'cannabis', 'is', 'actually', 'seen', 'as', 'the', 'cure-all', 'medication', 'by', 'many', 'doctors', '.', 'depression', ',', 'pain', ',', 'anxiety', ',', 'asthma', ',', 'hunger', 'stimulant', ',', 'confusion', ',', 'etc.', ',', 'the', 'list', 'just', 'continues', '.', 'and', 'as', 'far', 'as', 'for', 'recreational', 'use', ':', 'government', 'should', 'just', 'tax', 'the', 'hell', 'out', 'of', 'it', 'and', 'regulate', 'it', '.', 'prohibition', 'does', 'not', 'work', '!', 'it', 'only', 'creates', 'crime', '!']",10,0,2,"""Yes, it should be legal"""
112,"""marijuana legalization""","['i', 'have', 'just', 'one', 'thing', 'to', 'say', '!', 'smoke', 'weed', 'every', 'single', 'day', '!']",10,0,2,"""Yes, it should be legal"""
1333,"""marijuana legalization""","['i', 'wrote', 'this', 'whole', 'thing', ',', 'took', 'me', 'like', 'an', 'hour', ',', 'and', 'when', 'i', 'clicked', 'submit', ',', 'it', 'asked', 'me', 'to', 'sign', 'in', ',', 'i', 'thought', 'i', 'was', 'signed', 'in', 'but', 'appearently', 'not', ',', 'so', 'i', 'signed', 'in', 'and', 'the', 'it', 'brought', 'me', 'back', 'to', 'the', 'add', 'argument', 'page', 'without', 'any', 'of', 'my', 'type', ',', 'i', 'wanted', 'to', 'throw', 'my', 'computer', 'on', 'the', 'floor', 'and', 'do', 'a', 'flying', 'head', 'butt', 'into', 'it']",10,0,2,"""Yes, it should be legal"""
270,"""marijuana legalization""","['marijuana', 'should', 'be', 'legalized', 'for', 'several', 'reasons', '.', 'first', 'of', 'these', 'reasons', 'is', 'the', 'fact', 'that', 'it', ""'s"", 'illegal', 'and', 'its', 'use', 'is', 'still', 'widespread', '.', 'another', 'of', 'these', 'reasons', 'is', 'its', 'illegalization', '.', 'i', 'believe', 'it', 'was', 'in', 'the', '1930', ""'s"", 'that', 'cotton', 'farmers', 'lobbied', 'against', 'marijuana', 'because', 'they', 'were', 'afraid', 'that', 'hemp', 'farmers', 'would', 'outsell', 'their', 'cotton', 'crops', 'because', 'of', 'the', 'fact', 'that', 'hemp', 'is', 'several', 'times', 'stronger', 'and', 'much', 'more', 'durable', 'than', 'cotton', '.', 'thus', ',', 'the', 'cotton', 'farmers', 'used', 'its', 'harmful', 'intoxicating', 'effects', 'to', 'make', 'it', 'illegal', 'and', 'destroy', 'the', 'threat', 'to', 'their', 'industry', '.', 'another', 'reason', ',', 'and', 'of', 'course', 'the', 'most', 'commonly', 'stated', 'of', 'reasons', 'to', 'legalize', 'it', ',', 'is', 'the', 'fact', 'that', 'alcohol', 'is', 'legal', '.', 'while', 'alcohol', 'creates', 'wild', 'effects', 'on', 'people', ',', 'however', ',', 'marijuana', 'mellows', 'most', 'people', 'out', ',', 'and', 'they', 'do', 'less', '.', 'also', ',', 'if', 'used', 'responsibly', ',', 'it', ""'s"", 'not', 'a', 'very', 'big', 'health', 'risk', '.', 'it', 'creates', 'intoxicating', 'effects', 'for', 'a', 'few', 'hours', 'and', 'then', 'wears', 'off', '.', 'some', 'people', 'say', 'that', 'marijuana', 'will', 'increase', 'obesity', '.', 'this', 'is', 'a', 'myth', '.', 'many', 'health', 'books', 'state', 'that', 'marijuana', 'will', 'give', 'people', 'the', '``', 'munchies', ""''"", 'and', 'cause', 'them', 'to', 'gain', 'weight', ',', 'however', 'many', 'people', 'have', 'reported', 'no', 'such', 'weight', 'gain', '.', 'it', 'relaxes', 'people', ',', 'and', 'as', 'has', 'been', 'shown', 'has', 'medical', 'uses', '.', 'therefore', ',', 'there', 'is', 'no', 'reason', 'that', 'marijuana', ',', 'in', 'moderation', ',', 'should', 'be', 'illegal', '.']",10,0,2,"""Yes, it should be legal"""
