author_id,topic,text,topic_id,discussion_stance_id,topic_stance_id,discussion_stance
79,immigration,"['i', 'voted', 'for', 'the', 'other', 'side', '.', 'but', 'after', 'careful', 'consideration', ',', 'i', 'dont', 'think', 'a', 'fence', 'would', 'do', 'it', '.', 'i', 'think', 'a', 'stretch', 'of', 'hidden', 'landmines', 'should', 'be', 'installed', '.', 'fences', 'require', 'maintenance', 'costing', 'additional', 'tax', 'dollars', '.', 'landmines', 'probably', 'doesnt', 'last', 'very', 'long', 'either', 'but', 'you', 'wouldnt', 'know', 'exactly', 'how', 'long', 'until', 'you', 'step', 'on', 'one', '(', 'tick', 'tick', ')', ',', 'would', 'you', '?', 'and', 'i', 'think', 'most', 'people', 'in', 'their', 'right', 'mind', 'would', 'not', 'want', 'to', 'risk', 'being', 'blown', 'up', 'to', 'cross', 'the', 'border', '.', 'so', 'it', 'should', 'keep', 'the', 'numbers', 'low', '.', ""c'mon"", 'a', 'few', 'fatalities', 'is', 'to', 'be', 'expected', '.', 'lighten', 'up', '.', 'if', 'you', 'get', 'blow', 'up', '.', 'all', 'your', 'problems', 'goes', 'away', '.', 'and', 'knowing', 'is', 'half', 'the', 'battle', '.', 'gi', 'joe', '...', '..']",16,1,1,"""A fence should not be built, other solutions are available."""
375,immigration,"['most', 'immigrants', 'do', ""n't"", 'get', 'in', 'through', 'a', '``', 'border', 'run', ""''"", 'but', 'are', 'transported', 'in', 'hidden', 'in', 'trucks', ',', 'ships', ',', 'and', 'planes', '.', 'so', 'the', 'fence', 'would', ""n't"", 'help', 'much', '.']",16,1,1,"""A fence should not be built, other solutions are available."""
2139,immigration,"['building', 'a', 'fence', 'would', 'violate', 'our', 'natural', 'rights', '.', 'what', 'kind', 'of', 'authority', 'is', 'there', 'that', 'does', ""n't"", 'allow', 'me', 'to', 'cross', 'a', 'border', '?', 'am', 'i', 'an', 'alien', 'to', 'those', 'lands', '?', 'that', ""'s"", 'like', 'not', 'letting', 'a', 'chicken', 'get', 'to', 'it', ""'s"", 'feeding', 'lot', ',', 'yet', 'we', 'still', 'have', 'to', 'control', 'our', 'economy', 'and', 'infrastructure', 'one', 'way', '.', 'yeah', 'it', ""'s"", 'fine', 'to', 'say', 'from', 'our', 'american', 'houses', 'to', 'these', 'inmigrants', 'to', 'f', 'off', 'since', 'we', 'were', 'here', 'in', 'the', 'first', 'place', '.', 'yet', 'did', 'we', 'not', 'take', 'the', 'lands', 'from', 'native', 'americans', '?']",16,1,1,"""A fence should not be built, other solutions are available."""
775,immigration,"['we', 'have', 'guns', 'for', 'a', 'reason']",16,1,1,"""A fence should not be built, other solutions are available."""
375,immigration,"['this', 'is', 'true', ',', 'but', 'many', 'also', 'hide', 'in', 'the', 'back', 'of', 'truck', '(', 'or', 'the', 'bottom', 'of', 'trucks', ')', 'otherwise', 'legally', 'entering', '.', 'or', 'they', 'could', 'boat', 'over', 'like', 'that', 'cuban', 'kid', '.', 'the', 'fence', 'might', 'help', 'a', 'bit', ',', 'but', 'it', 'could', 'make', 'guards', 'too', 'lax', '.']",16,1,1,"""A fence should not be built, other solutions are available."""
1388,immigration,"['the', 'first', 'time', 'i', 'heard', 'of', 'this', 'idea', ',', 'i', 'thought', 'it', 'was', 'a', 'joke', '.', 'a', 'big', 'fence', 'might', 'keep', 'the', 'ones', 'that', 'walk', 'in', 'the', 'desert', 'out', ',', 'but', 'the', 'ones', 'that', 'hide', 'in', 'or', 'under', 'cars', 'can', 'still', 'get', 'through', '.']",16,1,1,"""A fence should not be built, other solutions are available."""
1783,immigration,"['``', 'i', 'am', 'descended', 'from', 'a', 'more', 'recently', 'immigrated', 'family', ',', 'personally', ',', 'but', 'that', 'is', 'certainly', 'off', 'topic.', '``', 'oh', '?', 'nice', 'that', 'we', 'made', 'it', 'in', 'before', 'the', 'wall', ',', 'then', '!', '!', 'whew', '!', 'now', 'let', ""'s"", 'hurry', 'back', ""'on"", 'topic', ""'"", '!']",16,1,1,"""A fence should not be built, other solutions are available."""
2530,immigration,"['[', 'img', ']', 'http', ':', '//sfgate.com/c/pictures/2006/05/29/mn_border_fence_1.jpg', '[', '/img', ']', 'not', 'sure', 'if', 'image', 'tags', 'work', 'on', 'here', ',', 'but', 'if', 'the', 'pic', 'doesnt', 'show', ',', ',', 'its', 'what', 'they', 'are', 'in', 'the', 'process', 'of', 'building', ',', ',', 'its', 'about', '3', 'feet', 'tall', 'with', '3', 'strands', 'of', 'barbed', 'wire', ',', ',', 'ya', ',', 'like', 'tthats', 'gon', 'na', 'work', '.']",16,1,1,"""A fence should not be built, other solutions are available."""
1000,immigration,"['i', 'think', 'it', 'is', 'absoulutly', 'ridiculous', 'that', 'someone', 'would', 'suggest', 'buliding', 'a', 'stretch', 'of', 'landmines', '.', 'these', 'are', 'people', 'not', 'animals', '.', 'the', 'people', 'who', 'are', 'running', 'across', 'the', 'borders', 'are', 'people', 'who', 'want', 'to', 'make', 'a', 'better', 'life', 'for', 'their', 'families', '.', 'they', 'are', 'coming', 'over', 'to', 'work', 'for', 'barely', 'anything', 'and', 'are', 'will', 'to', 'do', 'whatever', 'it', 'takes', '.', 'i', 'dont', 'know', 'what', 'needs', 'to', 'be', 'done', 'to', 'help', 'prevent', 'the', 'number', 'of', 'illegal', 'immigrants', 'crossing', 'the', 'border', 'but', 'something', 'humane', 'and', 'fair', 'can', 'be', 'done', '.', 'building', 'a', 'wall', 'is', 'not', 'going', 'to', 'do', 'anything', '.', 'these', 'people', 'are', 'desperate', 'and', 'will', 'do', 'whatever', 'it', 'takes', 'to', 'create', 'a', 'better', 'life', 'for', 'their', 'families', '.', 'wouldnt', 'you', '?']",16,1,1,"""A fence should not be built, other solutions are available."""
3083,immigration,"['it', 'is', 'already', 'allowed', '.', 'there', 'is', 'a', 'legal', 'process', 'for', 'foreigners', 'to', 'enter', 'and', 'even', 'become', 'legal', 'residents', 'of', 'this', 'country', '.', 'corporations', 'and', 'those', 'on', 'vacation', 'make', 'use', 'of', 'legal', 'entrance', 'to', 'our', 'country', 'on', 'a', 'daily', 'basis', '.', 'we', 'can', 'not', 'afford', 'to', 'allow', 'people', 'to', 'cross', 'our', 'borders', 'illegally', 'without', 'knowing', 'who', 'they', 'are', '(', 'criminals', ',', 'most', 'likely', ',', 'and', 'terrorists', 'also', 'a', 'threat', ')', 'or', 'what', 'they', 'are', 'bringing', 'in', '(', 'from', 'alien', 'plant', 'and', 'animal', 'life', 'that', 'can', 'wreak', 'havoc', 'on', 'our', 'ecosystems', 'to', 'weapons', ',', 'poisons', ',', 'drugs', ',', 'or', 'toxic', 'materials', 'that', 'can', 'be', 'used', 'against', 'us', 'or', 'sold', 'to', 'criminals', 'in', 'our', 'country', 'already', ')', '.', 'send', 'us', 'your', 'poor', ',', 'your', 'huddle', 'masses', ',', 'but', 'we', ""'re"", 'not', 'going', 'to', 'sacrifice', 'our', 'national', 'security', 'and', 'more', 'importantly', 'sovereignty', 'by', 'letting', 'hundreds', 'of', 'thousands', 'of', 'undocumented', 'criminals', 'into', 'our', 'hometowns', 'and', 'backyards', '.']",16,0,1,"""Yes, It makes moral as well as financial sense to allow immigrants into the United States."""
96,immigration,"['no', '.', 'it', ""'s"", 'no', 'different', 'than', 'me', 'breaking', 'into', 'your', 'house', 'and', 'taking', 'something', 'out', 'of', 'it', 'which', 'is', ""n't"", 'mine', '.', 'even', 'if', '5000', 'immigrants', 'out', 'of', '7000', 'immigrants', 'get', 'their', 'citizenship', ',', 'the', 'damage', 'was', 'already', 'done', '.', 'we', 'spend', 'our', 'taxpayer', 'money', 'on', 'their', 'benefits', '.', 'the', 'more', 'they', 'receive', ',', 'the', 'less', 'we', 'receive', '.', 'action', 'must', 'be', 'taken', '.']",16,0,1,"""Yes, It makes moral as well as financial sense to allow immigrants into the United States."""
3417,immigration,"['iâ€™m', 'not', 'saying', 'that', 'all', 'are', 'criminals', 'but', 'if', 'even', 'one', 'death', 'or', 'robbery', 'occurred', 'because', 'of', 'them', 'it', 'was', 'to', 'much', '.', 'what', 'about', 'legal', 'immigrants', '?', 'or', 'even', 'natural', 'citizens', '?', 'its', 'ok', 'for', 'the', 'them', 'to', 'committ', 'crimes', 'because', 'they', 'are', 'paying', 'their', 'taxes', '?']",16,1,1,Disagree
3433,immigration,"['perhaps', 'if', 'society', 'were', 'a', 'bit', 'easier', 'on', 'these', 'people', ',', 'both', 'in', 'the', 'us', 'and', 'in', 'mexico/cuba', ',', 'then', 'they', 'would', ""n't"", 'have', 'to', 'come', 'illegally', '!']",16,1,1,Disagree
3317,immigration,"['what', 'you', 'have', 'made', 'here', 'is', 'a', 'statement', 'with', 'no', 'point', 'to', 'agree', 'or', 'disagree', 'with', 'from', 'what', 'i', 'can', 'tell', '.', 'you', 'point', 'out', 'that', 'illegal', 'immigrants', 'cause', 'economic', 'and', 'social', 'hardships', '.', 'okay', ',', 'we', 'all', 'know', 'this', '.', 'but', ',', 'they', 'are', 'by', 'definition', '-', 'illegal', '.', 'its', 'a', 'self', 'evident', 'statement', '-', 'like', 'saying', 'drunk', 'drivers', 'are', 'a', 'menace', 'on', 'the', 'roads', '.', 'so', ',', 'what', 'exactly', 'is', 'your', 'point', '?', 'what', 'are', 'you', 'proposing', 'here', '?', 'do', 'you', 'have', 'a', 'solution', ',', 'are', 'you', 'looking', 'for', 'a', 'cause', 'for', 'the', 'problem', '?', 'this', 'is', 'a', 'good', 'topic', ',', 'can', 'you', 'set', 'the', 'stage', 'for', 'an', 'arguement', '?']",16,1,1,Disagree
450,immigration,"['i', 'found', 'it', 'very', 'curious', 'that', 'jordyz', 'singled', 'out', 'mexicans', 'and', 'cubans', 'because', 'besides', 'mexico', ',', 'there', 'are', 'several', 'countries', 'that', 'produce', 'many', 'more', 'immigrants', 'than', 'cuba', '.', 'second', 'of', 'all', 'jordyz', 'most', 'likley', 'lives', 'in', 'so', 'florida', 'which', 'is', 'then', 'only', 'place', 'that', 'cuban', 'immigrants', 'are', 'part', 'of', 'the', 'scene', '.', 'finally', ',', 'cubans', 'are', 'not', 'illegal', 'immigrants', 'because', 'cubans', 'have', 'a', 'special', 'policy', 'just', 'for', 'them', '.', 'any', 'cuban', 'that', 'touches', 'us', 'soil', 'is', 'not', 'an', 'illegal', ',', 'he', 'is', 'granted', 'immediate', 'residence', 'because', 'of', 'the', '``', 'wet', 'foot-dry', 'foot', ""''"", 'law', '.', 'after', '1', 'year', 'and', '1', 'day', 'a', 'cuban', 'is', 'qualified', 'for', 'official', 'us', 'residency', ',', 'the', '``', 'green', 'card', ""''"", 'this', 'is', 'a', 'ploicy', 'i', 'have', 'problems', 'with', 'but', 'nevertheless', 'it', 'exists', ',', 'there', 'have', 'been', 'cases', 'where', 'a', 'ship', 'comes', 'in', 'with', 'haitians', 'and', 'cubans', ',', 'the', 'cubans', 'stay', 'and', 'the', 'haitians', 'get', 're-patriated', ',', 'bizzarre', 'because', 'haiti', ""'s"", 'living', 'conditions', 'and', 'political', 'prosecution', 'are', 'far', 'worse', 'than', 'cuba', 'the', 'us', 'must', 'bear', 'a', 'great', 'deal', 'of', 'responsibility', 'for', 'causing', 'the', 'conditions', 'in', 'mexico', ',', 'central', 'america', ',', 'south', 'america', 'and', 'elsewhere', 'that', 'force', 'persons', 'to', 'abandon', 'their', 'homeland', 'and', 'desire', 'to', 'come', 'to', 'the', 'us']",16,1,1,Disagree
450,immigration,"['you', 'must', 'stop', 'with', 'making', 'chrisitianity', 'an', 'issue', 'for', 'everything', ',', 'i', ""'ll"", 'wipe', 'my', 'a**', 'with', 'the', 'pages', 'of', 'the', 'bible', 'for', 'all', 'it', 'is', 'worth', '.', 'latinos-hispanics-spanish', 'speakers', 'come', 'in', 'all', 'races', 'and', 'religions', 'and', 'are', 'diverse', '.', 'he', 'in', 'so', 'cal', 'a', 'true', 'melting', 'pot', 'of', 'latinos', 'i', 'have', 'learned', 'the', 'differences', 'amongs', 'latins', ',', 'they', 'are', 'not', 'monolithic', ',', 'they', 'are', 'not', 'all', 'catholics', 'or', 'chrisitians', 'either', ',', 'they', 'are', 'muslims', ',', 'buddhists', ',', 'atheists', 'et', 'al', 'puerto', 'ricans', 'are', 'us', 'citizens', 'just', 'as', 'much', 'as', 'people', 'born', 'in', 'denver', 'or', 'pasadena', ',', 'cubans', 'can', 'not', 'be', 'illegal', 'immigrants', 'because', 'of', 'the', 'wet', 'foot', ',', 'dry', 'foot', 'law', 'made', 'just', 'for', 'them', '.']",16,1,1,Disagree
450,immigration,"['the', 'us', 'breaks', 'the', 'legs', 'of', 'many', 'nations', 'and', 'then', 'accusses', 'them', 'of', 'being', 'cripple', '.', 'the', 'usa', 'is', 'not', 'the', 'sole', 'factor', 'for', 'the', 'reasons', 'many', 'citizens', 'of', 'the', 'americas', 'want', 'to', 'migrate', 'to', 'the', 'us', 'but', 'they', 'are', 'a', 'contributer', '.', 'the', 'us', 'stole', 'the', 'land', 'they', 'built', 'the', 'canal', 'on', ',', 'panama', 'was', 'not', 'a', 'country', 'it', 'was', 'a', 'province', 'of', 'colombia', 'until', 'the', 'us', 'intervened', 'for', 'their', 'own', 'benefit', 'and', 'created', 'the', 'nation', 'of', 'panama', 'without', 'compensation', 'to', 'colombia', 'every', 'hear', 'of', 'the', 'monroe', 'doctirne', '?', 'the', 'platt', 'amendment', '?', ',', 'discover', 'them', 'and', 'learn', '.', 'remember', 'contra', 'gate', '?', 'the', 'invasion', 'of', 'grenada', '?', ',', 'the', 'dominican', 'republic', '?', 'check', 'out', 'this', 'landmark', 'book', ',', 'the', 'open', 'veins', 'of', 'latin', 'america', ""''"", ',', 'it', 'is', 'the', 'book', 'given', 'to', 'obama', 'by', 'chavez', 'in', 'the', 'recent', 'conference', 'in', 'trinidad', '.', 'here', ""'s"", 'a', 'review', 'in', 'open', 'veins', 'of', 'latin', 'america', 'galeano', 'analyzes', 'the', 'history', 'of', 'latin', 'america', 'as', 'a', 'whole', 'from', 'the', 'time', 'period', 'of', 'the', 'european', 'discovery', 'of', 'the', 'new', 'world', 'to', 'contemporary', 'latin', 'america', 'arguing', 'against', 'european', 'and', 'later', 'u.s.', 'economic', 'exploitation', 'and', 'political', 'dominance', 'over', 'the', 'region', '.', 'the', 'library', 'journal', 'review', 'stated', ',', '``', 'well', 'written', 'and', 'passionately', 'stated', ',', 'this', 'is', 'an', 'intellectually', 'honest', 'and', 'valuable', 'study']",16,1,1,Disagree
986,immigration,"['if', 'illegal', 'imagration', 'is', 'that', 'big', 'of', 'a', 'problem', 'we', 'can', 'take', 'that', '10', 'billon', 'dollars', 'and', 'make', 'a', 'nice', 'wall', 'with', 'it', ',', 'if', 'that', 'dose', ""n't"", 'fix', 'the', 'problem', 'then', 'the', 'problem', 'is', ""n't"", 'imigration']",16,1,1,Disagree
368,immigration,"['...', 'racist', '.', 'enough', 'said', '.']",16,1,1,Disagree
