author_id,topic,text,topic_id,discussion_stance_id,topic_stance_id,discussion_stance
2535,"""gun control""","['why', 'not', 'make', 'a', 'law', 'so', 'that', 'guns', 'are', 'less', 'easy', 'to', 'get', 'for', 'the', 'people', '?', 'given', 'the', 'tragedy', 'at', 'vtech', ',', 'guns', 'are', 'obviously', 'too', 'easy', 'to', 'get', ',', 'and', 'therefore', 'this', 'tragedy', 'was', 'caused', '.', 'you', 'could', 'say', 'that', 'gun', 'control', 'laws', 'are', 'ineffective', ',', 'but', 'why', 'not', 'just', 'put', 'a', 'law', 'on', 'it', 'because', 'it', ""'s"", 'the', 'right', 'thing', 'to', 'do', ',', 'and', 'best', 'for', 'our', 'society', '?', 'you', 'could', 'say', 'the', 'same', 'for', 'murder', ':', 'even', 'though', 'we', 'have', 'a', 'law', 'against', 'it', ',', 'people', 'still', 'do', 'it', '.', 'however', ',', 'that', 'does', ""n't"", 'mean', 'we', 'should', ""n't"", 'have', 'a', 'law', 'against', 'murder', '.']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
1596,"""gun control""","['wow', ',', 'thatâ€™s', 'a', 'great', 'ideaâ€¦lets', 'arm', 'as', 'many', 'people', 'as', 'possibleâ€¦and', 'if', 'you', 'see', 'someone', 'shooting', 'peopleâ€¦shoot', 'himâ€¦and', 'if', 'someone', 'sees', 'you', 'shooting', 'that', 'person', ',', 'they', 'should', 'shoot', 'youâ€¦wow', '!', 'you', 'are', 'a', 'genius', '!', 'what', 'a', 'wonderful', 'cycle', 'of', 'violence', 'you', 'have', 'suggestedâ€¦i', 'love', 'it', '!', 'while', 'we', 'are', 'at', 'it', ',', 'letâ€™s', 'revert', 'back', 'to', 'the', 'wild', 'west', 'and', 'bring', 'guns', 'into', 'bars', 'and', 'nightclubs', '.', 'over', '100', 'people', 'die', 'everyday', 'in', 'the', 'united', 'states', 'from', 'guns', '.', 'over', '20', 'children', 'die', 'everyday', 'from', 'guns', 'in', 'the', 'united', 'states', '.', 'one', 'day', 'people', 'will', 'understand', 'math', 'a', 'little', 'better', 'and', 'realize', 'civilians', 'owning', 'guns', 'does', 'more', 'harm', 'than', 'good', '.', 'how', 'many', 'â€œbad', 'guysâ€�', 'are', 'shot', 'everyday', 'by', 'a', 'civilianâ€¦', 'for', 'every', 'time', 'a', 'gun', 'in', 'the', 'home', 'is', 'used', 'in', 'a', 'self-defense', 'homicide', ',', 'a', 'gun', 'will', 'be', 'used', 'inâ€', '”', '1.3', 'unintentional', 'deaths', '4.6', 'criminal', 'homicides', '37', 'suicides', 'anyone', 'with', 'a', 'grade', 'school', 'equivalent', 'math', 'background', 'can', 'easily', 'see', 'that', 'guns', 'in', 'civillian', 'hands', 'do', 'much', 'more', 'harm', 'than', 'good', '.']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
1596,"""gun control""","['how', 'many', 'will', 'own', 'guns', 'if', 'the', 'punishments', 'are', 'significant', '?', 'get', 'caught', 'with', 'a', 'gun', 'in', 'your', 'possession', ',', '10', 'years', 'prison', ',', 'no', 'appeal', ',', 'no', 'early', 'off', 'for', 'good', 'behaviorâ€¦and', 'if', 'that', 'doesnâ€™t', 'work', 'make', 'it', '15', 'or', '20â€¦use', 'a', 'gun', 'in', 'a', 'crime', ',', 'life', '.']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
2774,"""gun control""","['you', 'said', ':', '``', 'the', 'truth', 'of', 'the', 'matter', 'is', 'anyone', 'can', 'kill', 'any', 'number', 'of', 'people', 'at', 'anytime', '.', ""''"", 'because', 'all', 'you', 'stupid', 'americans', 'are', 'walking', 'around', 'with', 'guns', '!']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
1596,"""gun control""","['i', 'agree', 'with', 'you', 'that', 'automobile', 'deaths', 'are', 'substantial', ',', 'and', 'something', 'should', 'be', 'done', 'to', 'lessen', 'the', 'amount', 'of', 'accidents', 'and', 'the', 'severity', 'of', 'accidents', '.', 'however', ',', 'i', 'do', 'not', 'think', 'it', 'is', 'fair', 'to', 'compare', 'doctors', 'and', 'automobiles', 'with', 'guns', '.', 'mainly', 'because', 'how', 'many', 'people', 'benefit', 'from', 'visiting', 'a', 'doctor', 'each', 'day', '?', 'you', 'canâ€™t', 'just', 'throw', 'out', 'a', 'statistic', 'like', 'people', 'dying', 'from', 'doctors', ',', 'unless', 'you', 'compare', 'it', 'to', 'how', 'many', 'people', 'are', 'cured/saved', 'by', 'doctorâ€™s', 'everyday', '.', 'for', 'instance', ',', 'if', 'a', 'million', 'people', 'a', 'day', 'are', 'helped', 'by', 'doctors', ',', 'then', 'the', 'stat', 'of', '274', 'dying', 'a', 'day', 'is', 'worthless', 'for', 'your', 'argument', '.', '100,000', 'dying', 'a', 'year', 'from', 'doctors', 'compared', 'to', 'the', 'tens', 'of', 'millions', 'lives', 'saved', 'by', 'doctors', '.', 'so', 'obviously', ',', 'the', 'risk', 'is', 'worth', 'the', 'reward', '.', 'but', 'we', 'donâ€™t', 'have', 'that', 'scenario', 'with', 'guns', '.', 'by', 'far', ',', 'more', 'â€œgoodâ€�', 'people', 'are', 'killed', 'everyday', 'than', 'â€œbadâ€�', 'people', 'with', 'guns', '.', 'collectively', 'as', 'a', 'nation', ',', 'the', 'risk', 'is', 'not', 'worth', 'the', 'reward', '.', 'for', 'every', 'â€œbadâ€�', 'person', 'killed', 'in', 'self', 'defense', ',', 'a', 'kid', 'accidentally', 'shoots', 'and', 'kills', 'a', 'friend', 'or', 'himself', '.', 'and', 'the', 'constitution', 'does', 'not', 'say', 'that', 'people', 'have', 'the', 'right', 'to', 'own', 'â€œgunsâ€�â€¦it', 'say', 'bear', 'armsâ€¦which', 'could', 'mean', 'any', 'weapon', '.', 'the', 'authors', 'of', 'the', 'constitution', 'could', 'never', 'have', 'imagined', 'the', 'advances', 'in', 'guns/weapons/ways', 'to', 'kill', 'people', '.', 'if', 'they', 'could', 'have', 'seen', 'the', 'future', ',', 'then', 'they', 'could', 'have', 'listed', 'the', 'types', 'of', 'â€œarmsâ€�', '.', 'so', ',', 'people', 'can', 'still', 'have', 'weapons', '(', 'swords', ',', 'bows', 'and', 'arrows', ',', 'etc', '.', ')', ',', 'just', 'not', 'weapons', 'of', 'mass', 'destruction', '.', 'and', 'the', 'purpose', 'of', 'the', 'second', 'amendment', 'was', 'to', 'protect', 'the', 'people', 'from', 'the', 'government', ',', 'not', 'one', 'another', '.', 'so', 'according', 'to', 'the', 'constitution', ',', 'you', 'have', 'a', 'right', 'to', 'own', 'a', 'weapon', ',', 'as', 'long', 'as', 'you', 'intend', 'to', 'use', 'it', 'against', 'the', 'u.s', 'government', ',', 'not', 'on', 'a', 'civilian', '.']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
375,"""gun control""","['i', 'agree', 'with', 'you', '100', '%']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
967,"""gun control""","['tighter', 'controls', '...', '.yep', '.', 'enforce', 'what', 'is', 'already', 'there', '!', 'concerning', 'the', 'bill', 'of', 'rights', ':', 'all', 'are', 'accepted', 'as', 'individual', 'rights', 'except', 'the', '2nd', '.', 'why', '?', ""'cause"", 'the', 'the', 'anti-gun', 'crowd', 'wants', 'to', '.', 'all', '10', 'are', 'individual', 'rights', 'which', 'are', 'codified', '...', '.', 'not', 'given', 'to', 'citizens', ',', 'but', 'recognized', 'as', 'a', 'birthright', ',', 'unless', 'the', 'gov', '.', 'takes', 'them', 'away', '.', 'mess', 'with', 'the', '2nd', 'and', 'mess', 'with', 'all', '.']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
2803,"""gun control""","['i', 'think', 'this', 'quote', 'from', 'a', 'vt', 'student', 'says', 'a', 'lot', '...', '...', '``', 'we', 'know', 'that', ',', 'in', 'an', 'environment', 'of', 'disarmament', ',', 'when', 'death', 'came', 'calling', ',', 'there', 'was', 'nobody', 'to', 'send', 'him', 'away', '.', ""''"", 'ken', 'miller', ',', 'vt', 'undergraduate']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
1596,"""gun control""","['yea', ',', 'and', 'somebody', 'would', 'have', 'shot', 'the', 'guy', 'shooting', 'the', 'shooter', '...', 'in', 'a', 'real', 'life', 'situation', 'if', 'everyone', 'has', 'guns', 'and', 'is', 'shooting', 'one', 'another-how', 'do', 'you', 'tell', 'the', '``', 'good', 'guys', ""''"", 'from', 'the', '``', 'bad', 'guys', ""''"", '?', 'this', 'is', ""n't"", 'the', 'movies', 'or', 'a', 'comic', 'book', '.', 'a', 'society', 'in', 'which', 'a', 'civilian', 'is', 'armed', 'and', 'looking', 'forward', 'to', 'shooting', 'someone', 'they', 'think', 'is', 'bad', 'is', 'a', 'horrible', 'system', '.', 'leave', 'the', 'shooting', 'to', 'professional', 'law', 'enforcement', 'that', 'has', 'rules', 'of', 'engagement', '.', 'if', 'you', 'want', 'a', 'society', 'where', 'everyone', 'is', 'carrying', 'guns', 'to', 'defend', 'themselves', 'against', 'other', 'people', 'carrying', 'guns-move', 'to', 'iraq', '.']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
2673,"""gun control""","['yes', 'we', 'do', 'have', 'the', 'right', 'to', 'own', 'guns', ',', 'but', 'that', 'right', 'is', 'taken', 'away', 'when', 'we', 'act', 'like', 'lunatics', '.', 'i', 'like', 'guns', 'as', 'much', 'as', 'the', 'normal', 'person', 'does', 'but', 'if', 'guns', 'are', 'abused', 'by', 'people', ',', 'we', 'need', 'restictions', '.', 'the', 'right', 'is', 'not', 'taken', 'away', 'like', 'the', 'con', 'says', '.', 'think', 'of', 'it', 'this', 'way', ',', 'we', 'are', 'born', 'with', 'the', 'right', 'to', 'liberty', 'meaning', '(', 'freedom', ')', 'but', 'when', 'we', 'do', 'something', 'against', 'the', 'law', 'we', 'are', 'put', 'in', 'jail', '.', 'thus', 'some', 'of', 'our', 'libety', 'is', 'taken', 'away', '.', 'with', 'harder', 'control', 'and', 'more', 'background', 'checks', 'we', 'limit', 'massacres', 'like', 'this', '.']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
1596,"""gun control""","['you', 'obviously', 'have', 'not', 'looked', 'into', 'the', 'facts', '.', 'even', 'if', '10', 'â€œbad', 'guysâ€�', 'a', 'day', 'were', 'killed', 'by', 'â€œgood', 'guysâ€�', 'it', 'would', 'still', 'not', 'be', 'in', 'societyâ€™s', 'best', 'interest', 'to', 'extrapolate', 'those', 'figures', 'on', 'a', 'larger', 'scale', '.', 'adding', 'more', 'guns', 'into', 'a', 'society', 'may', 'increase', 'the', 'number', 'of', 'bad', 'guys', 'killed', ',', 'but', 'it', 'would', 'also', 'raise', 'the', 'number', 'of', 'accidental', 'killings', ',', 'suicides', ',', 'and', 'murders', 'by', 'guns', '.', 'people', 'that', 'are', 'living', 'in', 'fear', 'need', 'guns', '.', 'especially', 'men', 'that', 'are', 'not', 'so', 'confident', 'in', 'other', 'areas', 'of', 'their', 'life', '(', 'sexual', ',', 'financial', ',', 'or', 'even', 'social', ')', '.']",9,0,2,"""Given the tragedy at VT, there should be tighter gun control laws."""
459,"""gun control""","['i', 'ca', ""n't"", 'choose', '!', 'you', 'put', 'twenty', 'people', 'in', 'a', 'room', 'with', 'one', 'gun', ',', 'they', 'die', '.', 'you', 'put', 'twenty', 'people', 'in', 'a', 'room', 'with', '18', 'guns', ',', 'they', 'are', 'gon', 'na', 'die', '.']",9,0,2,Against.
1529,"""gun control""","['``', 'it', 'is', 'not', 'the', 'guns', 'fault', 'if', 'a', 'murderer', 'decides', 'to', 'use', 'a', 'gun', 'to', 'kill', 'innocent', 'humans', ""''"", 'well', 'the', 'gun', 'certainly', 'helps', 'dose', ""n't"", 'it', '?', 'the', 'point', 'is', ',', 'if', 'you', 'own', 'a', 'gun', ',', 'then', 'you', 'must', 'be', 'be', 'of', 'the', 'opinion', 'that', 'firearms', 'are', 'legitimate', 'tools', 'or', 'weapons', 'for', 'protection', '.', 'so', 'most', 'gun', 'owners', 'will', 'have', 'thier', 'gun', '(', 's', ')', 'for', 'a', 'purpose', '.', 'now', ',', 'if', 'your', 'house', 'is', 'broken', 'into', 'by', 'an', 'armed', 'thief', ',', 'for', 'example', ',', 'it', 'is', 'less', 'likely', 'they', 'will', 'attack', 'you', 'if', 'you', 'do', ""n't"", 'start', 'waving', 'a', 'gun', 'around', '(', 'considering', 'they', 'are', 'similarly', 'armed', ')', '.', 'if', 'you', 'are', 'not', 'in', 'a', 'position', 'to', 'attack', 'them', ',', 'they', 'will', 'probably', 'not', 'risk', 'shooting', 'you', '-', 'they', 'have', 'also', 'brought', 'the', 'weapon', 'for', ""'defence"", ""'"", '.', 'if', ',', 'however', 'you', 'have', 'a', 'gun', 'and', 'are', 'threatening', 'the', 'theif', 'with', 'it', ',', 'someone', 'is', 'going', 'to', 'get', 'shot', '.', 'since', 'guns', 'are', 'owned', 'with', 'a', 'purpose', 'in', 'mind', ',', 'they', 'are', 'considered', 'by', 'the', 'owner', 'to', 'be', 'a', 'legitimate', 'tool', '.', 'if', 'the', 'purpose', 'of', 'the', 'tool', 'is', 'shooting', 'people', '(', 'even', 'in', 'defence', ')', 'then', 'the', 'purpose', 'of', 'buying', 'a', 'gun', '(', 'for', 'defence', ')', 'is', 'to', 'shoot', 'people', 'with', 'it', '.', 'it', ""'s"", 'all', 'very', 'well', 'to', 'say', 'that', 'other', 'tools', 'can', 'be', 'used', 'to', 'kill', 'people', '-', 'hammers', ',', 'cars', ',', 'knives', 'and', 'even', 'fertiliser', 'as', 'an', 'explosive', '.', 'but', 'the', 'difference', 'is', 'that', 'the', 'sole', 'purpose', 'of', 'a', 'gun', 'is', 'to', 'shoot', 'and', 'threaten', 'people', 'with', ',', 'where', 'as', 'all', 'other', 'tools', 'are', 'being', 'misused', 'if', 'they', 'harm', 'someone', '.', 'guns', 'are', 'made', 'to', 'hurt', 'people', 'with', '.', 'so', ',', 'people', 'buy', 'guns', 'to', 'use', 'as', 'a', 'tool', ',', 'the', 'purpose', 'of', 'which', 'is', 'essentially', 'to', 'hurt', 'people', '.', 'whether', 'or', 'not', 'the', 'buyer', 'intends', 'to', 'go', 'and', 'hurt', 'someone', 'specific', ',', 'or', 'even', 'conciously', ',', 'with', 'thier', 'weapon', ',', 'they', 'obviously', 'believe', 'that', 'shooting', 'someone', 'is', 'a', 'legitimate', 'act', ',', 'thus', 'vindicating', 'thier', 'ownership', 'of', 'the', 'gun', '.', 'thus', ',', 'guns', 'are', 'only', 'owned', 'by', 'people', 'who', 'are', 'willing', 'to', 'shoot', 'other', 'people', '.']",9,0,2,Against.
459,"""gun control""","['emotionally', 'problemed', 'people', '.', 'in', 'my', 'previous', 'debate', 'i', 'never', 'stated', 'a', 'thought', '.']",9,0,2,Against.
2774,"""gun control""","['i', 'have', 'lived', 'in', 'the', 'same', 'house', 'my', 'entire', 'life', '.', 'i', 'have', 'never', 'once', 'locked', 'any', 'of', 'my', 'doors', '.', 'it', 'is', 'probably', 'just', 'as', 'likely', 'for', 'a', 'robber', 'to', 'break', 'into', 'my', 'house', 'as', 'yours', '.', 'the', 'only', 'difference', 'is', 'that', 'i', 'am', 'not', 'suffocating', 'myself', 'with', 'fear', '!', 'no', 'one', 'is', 'going', 'to', 'rob', 'you', '!', 'and', 'if', 'they', 'are', ',', 'it', 'would', 'be', 'better', 'that', 'they', 'take', 'what', 'they', 'want', 'and', 'leave', ',', 'rather', 'than', 'you', 'kill', 'them', '!', 'its', 'only', 'material', 'possessions', '.', 'guns', 'are', 'just', 'a', 'second', 'penis', ""'"", '.']",9,0,2,Against.
2774,"""gun control""","['i', 'do', ""n't"", 'know', 'about', 'you', 'but', 'i', 'think', 'murdering', 'people', 'is', 'a', 'bad', 'thing', '...', 'maybe', 'thats', 'why', 'we', 'cant', 'agree', '.', 'you', 'like', 'guns', ',', 'because', 'you', 'believe', 'shooting', 'someone', 'is', '...', '(', 'what', '?', 'your', 'right', '?', ')', '.', '``', 'personally', 'i', 'would', 'shoot', 'them', '.', 'and', 'put', 'a', 'steakknife', 'in', 'thier', 'hand.they', 'violate', 'the', 'sanctity', 'of', 'my', 'home', 'they', 'die', '...', '...', '.', ""''"", 'i', 'do', ""n't"", 'think', 'we', 'should', 'kill', 'other', 'human', 'beings', ',', 'so', 'i', 'do', ""n't"", 'approve', 'of', 'weapons', 'designed', 'for', 'that', 'purpose', '.', 'have', 'a', 'nice', 'day', '.']",9,0,2,Against.
